NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ010,110304,166906,1105,258,872,5191,4556,106,95,2848,156,171,33,3956,43414,141,83,202,24935,2347,0,19517,241,77,246.069,59.593,190.202,1135.622,1012.417,29.934,21.162,625.981,34.46,37.838,7.055,845.5360000000001,9656.1,35.465,18.096,43.538,5650.056,512.279,0.0,4265.201,55.292,18.072
CZ0201,28327,41373,267,161,243,2106,1559,0,31,611,43,42,0,1403,7446,41,32,68,4832,1120,0,8139,183,0,142.096,84.366,134.903,1110.147,860.231,0.0,11.927,316.148,29.049,23.419,0.0,715.562,4046.45,23.645,16.793,42.018,2532.947,613.044,0.0,4405.426,91.812,0.0
CZ0202,15907,23031,161,77,193,1218,766,0,11,455,37,15,0,983,4639,25,22,43,2605,698,0,3849,110,0,74.662,34.092,78.556,535.748,327.765,0.0,4.853,181.562,12.448,6.401,0.0,408.083,1914.339,9.186,8.837,15.530000000000001,1127.237,264.851,0.0,1551.484,44.336,0.0
CZ0203,34242,53757,377,249,331,3465,1506,0,34,858,71,38,0,1790,8583,60,36,68,5572,1481,0,9545,178,0,144.382,97.698,145.144,1416.363,574.498,0.0,18.749,322.882,26.919,13.43,0.0,656.442,3091.863,22.018,9.911,29.949,1977.677,599.1129999999999,0.0,3665.276,87.664,0.0
CZ0204,33325,49486,212,135,372,2893,1528,0,37,761,60,41,0,1338,7124,43,41,83,8087,1383,0,9037,150,0,78.26,60.82,165.574,1233.197,644.992,0.0,17.233,325.60699999999997,27.919999999999998,20.315,0.0,566.605,2750.428,19.486,15.823,36.196,2942.749,585.178,0.0,3740.452,69.15,0.0
CZ0205,26981,41604,207,128,236,2364,1747,0,61,536,47,54,0,1210,5503,48,29,58,5139,1233,0,8221,160,0,99.95,67.033,112.447,1236.19,914.848,0.0,39.732,288.952,29.305,37.648,0.0,567.592,2695.172,23.533,15.674999999999999,41.088,2492.204,647.563,0.0,4308.294,82.781,0.0
CZ0206,23533,36735,231,122,241,2243,1100,0,35,694,59,34,0,1111,6115,42,31,56,3885,896,0,6506,132,0,102.658,46.095,90.957,950.204,415.746,0.0,12.991,268.091,27.424,12.954,0.0,437.155,2316.54,19.745,13.725,24.499,1483.519,393.21,0.0,2628.171,56.309,0.0
CZ0207,28765,42264,354,175,331,2775,1566,0,37,802,122,37,0,1210,6968,37,37,43,5225,989,0,7845,212,0,168.262,82.01,164.788,1482.763,797.405,0.0,19.539,393.422,55.481,14.746,0.0,586.942,3387.279,24.419999999999998,24.012999999999998,20.838,2513.86,520.662,0.0,3836.645,106.909,0.0
CZ0208,28612,41029,275,158,274,2355,1451,0,53,700,67,48,0,1256,7494,44,26,59,5533,959,0,7662,198,0,112.076,55.522,128.163,1055.99,657.449,0.0,16.616,287.301,33.496,26.933,0.0,530.882,2720.545,23.95,12.38,22.5,2037.517,452.255,0.0,3323.052,103.348,0.0
CZ0209,21751,30517,197,117,194,1407,761,0,17,594,49,25,0,936,7613,37,22,36,4450,502,0,4683,111,0,66.889,45.224000000000004,69.058,507.372,267.164,0.0,6.099,209.044,21.352,8.684,0.0,329.176,2454.245,11.82,7.28,12.438,1424.424,183.353,0.0,1635.979,40.387,0.0
