NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ010,33636,50920,347,87,277,1493,1393,31,28,884,45,48,7,1130,13413,49,26,50,7865,668,0,5708,66,21,92.551,24.146,72.069,378.473,366.976,13.745,7.8229999999999995,227.011,11.885,11.679,1.687,273.658,3479.446,15.643,6.523,12.984,2062.909,169.051,0.0,1443.849,20.166,7.699
CZ0201,17500,25584,174,93,155,1253,1007,0,16,361,28,24,0,855,4638,28,18,37,2938,700,0,5048,127,0,109.456,63.431,104.477,808.759,678.586,0.0,8.507,229.845,22.373,16.858,0.0,517.934,3067.674,16.666,12.349,26.457,1855.759,471.803,0.0,3320.262,68.793,0.0
CZ0202,7608,11231,85,44,84,617,360,0,7,205,10,8,0,528,2167,12,6,20,1204,341,0,1847,63,0,51.199,24.503,46.917,363.437,218.732,0.0,3.485,114.125,6.140000000000001,4.454,0.0,277.603,1228.459,5.245,4.5489999999999995,9.945,715.965,170.271,0.0,1022.189,32.763,0.0
CZ0203,21863,34439,247,150,233,2283,1007,0,22,571,43,23,0,1132,5421,37,25,53,3497,971,0,6028,120,0,107.715,63.815,112.259,1037.034,423.555,0.0,10.727,240.562,19.134,9.958,0.0,460.923,2200.293,15.312,7.072,25.148,1375.77,437.068,0.0,2585.068,68.571,0.0
CZ0204,20862,31423,130,84,250,1887,992,0,29,471,45,25,0,849,4335,29,22,60,4794,927,0,5839,94,0,61.586999999999996,47.547,136.525,1000.404,525.51,0.0,14.805,252.835,23.82,16.477,0.0,451.541,2107.981,16.304000000000002,11.040000000000001,31.0,2245.516,477.849,0.0,3023.542,55.691,0.0
CZ0205,17577,27136,135,76,153,1497,1098,0,43,358,23,39,0,755,3633,29,23,39,3412,803,0,5370,91,0,79.623,52.967,86.755,980.188,728.729,0.0,35.638,240.407,22.371,34.095,0.0,447.539,2181.298,18.924,14.171999999999999,36.81,2038.444,519.303,0.0,3521.567,61.184,0.0
CZ0206,11993,18812,127,62,117,1194,538,0,14,354,28,17,0,585,3026,19,17,30,1897,495,0,3410,63,0,70.15,28.877000000000002,54.529,630.13,242.577,0.0,7.147,158.583,17.958000000000002,7.5520000000000005,0.0,287.372,1414.27,11.087,9.636000000000001,16.033,870.433,270.928,0.0,1671.41,31.326999999999998,0.0
CZ0207,18988,27690,232,127,208,1885,1057,0,25,528,77,25,0,788,4557,19,23,28,3497,656,0,5107,149,0,128.795,65.926,118.81700000000001,1160.214,621.045,0.0,15.169,302.296,41.56,11.679,0.0,456.516,2607.067,16.014,19.203,16.613,1935.987,390.238,0.0,2907.564,85.284,0.0
CZ0208,14287,20651,142,77,152,1314,778,0,15,378,37,23,0,661,3361,26,14,28,2538,532,0,4090,121,0,79.479,37.55,98.22,794.756,484.253,0.0,7.929,213.234,24.172,20.79,0.0,389.481,1789.105,19.394,9.862,14.214,1347.403,341.379,0.0,2446.96,81.793,0.0
CZ0209,10465,14755,110,59,99,703,382,0,9,278,33,10,0,457,3571,20,12,23,2015,286,0,2349,49,0,46.456,30.388,46.209,346.582,175.786,0.0,4.468,139.012,17.479,5.205,0.0,217.512,1528.095,8.219,4.968,10.205,893.993,131.351,0.0,1067.422,26.644,0.0
CZ020A,5017,6811,61,32,52,275,177,0,4,147,8,5,0,211,1806,4,5,14,1124,123,0,948,21,0,25.807000000000002,16.451,24.430999999999997,117.06700000000001,76.639,0.0,1.19,64.516,2.832,2.339,0.0,92.536,745.124,2.697,3.2680000000000002,6.755,463.123,49.422,0.0,394.257,11.553,0.0
