NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ010,510618,737765,4964,1297,3824,23564,20603,477,404,13024,714,676,189,17689,203179,697,390,868,115677,11004,0,89804,1285,289,936.559,241.446,705.419,4333.564,3846.505,97.647,74.866,2394.827,131.134,122.706,33.809,3222.963,37282.777,135.964,70.863,162.164,21683.687,2062.171,0.0,16568.773,237.261,54.861
CZ0201,51843,76334,491,297,460,3768,2780,0,61,1144,86,82,0,2529,13806,89,59,131,9028,1976,0,14728,328,0,204.739,118.395,199.633,1529.532,1174.176,0.0,21.059,453.153,42.674,33.251,0.0,1012.523,5684.971,35.514,24.823,60.682,3624.33,852.183,0.0,6091.523,136.818,0.0
CZ0202,44584,64983,406,211,453,3213,1988,0,29,1178,100,52,0,2601,13454,69,50,101,7891,1848,0,10640,300,0,116.812,63.14,126.038,921.542,552.891,0.0,7.697,317.913,24.071,15.005,0.0,691.542,3520.32,17.965,14.179,27.969,2112.774,487.205,0.0,2802.579,80.334,0.0
CZ0203,78395,125233,826,530,695,7533,3347,0,102,2054,152,128,0,3988,20231,124,88,156,13361,3347,0,21364,369,0,226.118,147.133,218.976,2190.2599999999998,914.577,0.0,32.14,542.274,41.609,29.548000000000002,0.0,1055.811,5214.994,34.637,19.304,47.21,3400.153,960.003,0.0,5904.681,120.533,0.0
CZ0204,51239,77640,335,214,560,4514,2350,0,61,1187,100,64,0,2065,10788,71,59,112,12800,2084,0,13625,250,0,100.622,75.381,201.882,1541.93,801.491,0.0,21.237,402.788,34.084,24.55,0.0,700.2,3450.64,24.355,20.182,41.052,3844.954,723.388,0.0,4603.284,87.964,0.0
CZ0205,38862,59929,284,182,321,3362,2515,0,82,770,75,77,0,1720,8180,64,38,77,7575,1679,0,11645,216,0,116.249,80.192,130.916,1465.1,1073.734,0.0,45.132,336.286,36.304,43.565,0.0,677.891,3228.821,26.333,18.605999999999998,45.024,2980.817,745.06,0.0,5056.24,93.738,0.0
CZ0206,50903,79903,538,248,474,4644,2319,0,65,1464,107,81,0,2401,13880,80,61,100,8695,1846,0,13631,269,0,157.003,69.502,134.854,1392.44,644.478,0.0,19.008,407.276,36.087,21.61,0.0,668.036,3713.753,26.934,19.472,31.993,2366.67,576.735,0.0,3929.855,84.28999999999999,0.0
CZ0207,62168,92666,769,345,737,5862,3364,0,68,1685,255,88,0,2594,15911,87,69,94,10971,2183,0,16654,432,0,263.002,121.194,278.206,2239.517,1240.507,0.0,25.777,601.571,88.262,24.176000000000002,0.0,935.792,5352.213,37.794,32.645,33.633,3817.563,815.1610000000001,0.0,5932.472,160.485,0.0
CZ0208,49338,74044,505,256,522,4121,2392,0,82,1236,113,84,0,2219,13002,69,43,99,9798,1593,0,12869,335,0,154.152,73.496,174.179,1388.552,830.298,0.0,22.093,387.342,41.418,33.723,0.0,713.666,3747.626,29.129,15.117,29.319,2822.969,575.563,0.0,4330.644,130.687,0.0
CZ0209,76314,104736,631,359,667,4554,2612,0,69,2118,135,127,0,2979,28727,130,69,136,16112,1541,0,14979,369,0,134.593,84.026,142.314,1009.321,558.889,0.0,14.641,450.298,36.137,26.085,0.0,654.898,5698.31,27.769,14.885,30.317,3218.389,350.892,0.0,3264.527,83.685,0.0
CZ020A,50928,68662,529,216,370,2705,1641,0,45,1402,65,52,0,1913,19346,75,56,108,11967,1077,0,9168,193,0,105.078,47.31,83.006,554.605,338.707,0.0,9.911,279.51,12.893,13.792,0.0,400.33299999999997,3706.946,16.219,12.567,23.671,2260.685,222.314,0.0,1868.129,44.316,0.0
CZ020B,57848,86085,632,323,605,4473,3062,0,70,1334,89,86,0,3249,15284,105,58,109,9927,2475,0,15588,379,0,245.844,133.669,222.395,1774.479,1207.414,0.0,23.714,504.712,38.893,35.828,0.0,1234.577,5730.146,40.449,20.815,50.199999999999996,3637.817,1029.242,0.0,6018.532,151.25,0.0
CZ020C,27471,43079,265,131,244,2593,1562,0,26,672,56,44,0,1462,5811,33,37,78,4493,1493,0,8324,147,0,103.176,63.144,94.011,1160.224,697.519,0.0,12.758000000000001,311.162,20.421,15.624,0.0,587.756,2322.759,11.291,15.469,36.971000000000004,1782.328,738.722,0.0,3763.931,62.716,0.0
CZ0311,101426,150026,996,316,1206,8716,4873,0,120,3806,321,253,0,4519,31519,0,162,173,15033,4151,0,24742,432,88,299.264,111.937,399.791,2761.969,1575.888,0.0,36.274,1184.029,93.443,86.029,0.0,1309.906,8953.639,0.0,50.928,50.143,4135.722,1427.745,0.0,7618.023,173.957,31.317
CZ0312,29167,46368,375,112,378,3055,1480,0,33,937,59,54,0,1272,8032,0,43,46,3808,1314,0,7960,170,39,104.881,31.006,99.58800000000001,843.184,378.076,0.0,7.863,257.565,17.145,17.004,0.0,344.819,2187.647,0.0,11.706,13.086,978.979,331.302,0.0,2123.1,43.007,10.082
