NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ010,315884,458443,3120,794,2443,14597,12814,293,251,8180,449,419,114,11143,124879,438,229,546,71772,6915,0,55541,772,175,629.208,161.104,479.491,2865.038,2561.137,66.808,49.054,1608.1200000000001,87.812,81.724,22.063,2164.456,24637.054,92.323,43.95,109.003,14439.97,1373.708,0.0,10938.844,152.686,36.428
CZ0201,41319,60879,391,241,363,3081,2281,0,44,902,65,64,0,2000,10810,66,46,102,7036,1620,0,11937,270,0,180.468,105.768,172.791,1374.162,1054.391,0.0,17.563,394.818,37.815,29.111,0.0,890.846,5003.123,30.632,21.026,53.055,3183.814,764.474,0.0,5461.781,124.351,0.0
CZ0202,34020,48907,308,160,357,2484,1571,0,23,850,76,38,0,2110,9988,49,37,78,5988,1482,0,8180,241,0,100.034,52.489,108.527,788.716,478.472,0.0,6.774,256.86,19.938,10.75,0.0,605.137,2907.198,14.314,11.499,24.288,1771.565,419.453,0.0,2354.192,69.77,0.0
CZ0203,59403,92398,634,407,497,5781,2542,0,72,1514,110,81,0,3088,15152,97,64,120,9922,2544,0,16477,301,0,193.456,127.971,177.45,1887.79,782.215,0.0,26.986,452.544,34.661,21.665,0.0,906.865,4370.46,30.143,15.363,41.186,2821.186,827.897,0.0,5071.862,110.27,0.0
CZ0204,46263,70307,296,201,488,4162,2128,0,52,1078,90,57,0,1881,9600,65,56,108,11438,1918,0,12426,219,0,93.369,72.752,188.57,1472.301,756.762,0.0,19.75,383.894,32.229,23.195,0.0,663.331,3220.499,23.413,19.564,40.322,3559.913,686.485,0.0,4361.996,81.639,0.0
CZ0205,34360,53267,258,164,290,2990,2196,0,69,675,62,74,0,1546,7085,57,34,70,6724,1515,0,10349,202,0,110.704,77.423,124.543,1392.176,1013.668,0.0,42.981,319.976,34.057,43.219,0.0,643.795,3051.881,25.386,16.928,43.926,2843.749,714.128,0.0,4809.868,91.601,0.0
CZ0206,42056,64856,458,209,394,3843,1958,0,54,1198,91,65,0,1976,11293,63,51,87,7245,1554,0,11309,208,0,142.899,62.691,121.746,1257.933,578.431,0.0,16.873,359.955,33.341,19.03,0.0,597.834,3282.058,23.724,17.873,30.048,2118.514,523.852,0.0,3540.934,72.264,0.0
CZ0207,48482,72770,604,269,558,4619,2628,0,52,1333,195,63,0,2048,12266,65,56,75,8567,1721,0,13034,329,0,231.612,107.237,220.033,1962.1200000000001,1082.357,0.0,23.696,530.997,75.776,20.022,0.0,815.191,4635.898,31.258,28.5,28.795,3344.658,726.516,0.0,5197.163,138.148,0.0
CZ0208,42226,62494,433,229,443,3496,2033,0,76,1042,95,70,0,1834,11115,63,37,85,8490,1379,0,11016,290,0,143.17,69.297,161.728,1292.22,773.367,0.0,21.252,358.547,38.908,31.492,0.0,654.365,3451.842,28.189,14.322000000000001,27.213,2622.945,542.644,0.0,4044.757,123.71000000000001,0.0
CZ0209,52189,72318,459,254,464,3173,1815,0,50,1439,97,87,0,2130,18993,83,47,87,11014,1148,0,10580,269,0,109.934,69.292,114.734,814.698,448.148,0.0,11.966,355.90999999999997,30.454,19.636,0.0,535.474,4397.09,20.661,11.474,22.88,2519.978,293.257,0.0,2655.199,69.19500000000001,0.0
CZ020A,32314,43867,372,145,243,1761,1131,0,27,841,41,38,0,1270,11944,48,43,73,7515,696,0,5999,127,0,82.367,36.291,63.771,406.738,263.299,0.0,6.874,202.495,8.895,11.82,0.0,302.726,2657.084,11.257,10.611,17.698,1624.986,165.39600000000002,0.0,1393.711,33.987,0.0
CZ020B,49908,74566,546,284,532,3900,2649,0,54,1135,83,75,0,2830,13066,84,47,96,8506,2187,0,13504,330,0,231.845,127.332,209.933,1642.965,1127.283,0.0,20.6,466.605,37.966,34.358,0.0,1157.141,5316.34,37.318,19.22,47.964,3374.227,976.732,0.0,5629.927,142.223,0.0
CZ020C,24228,38223,235,120,202,2325,1367,0,23,585,52,40,0,1253,4997,28,30,69,3892,1374,0,7509,127,0,99.072,61.541000000000004,87.533,1118.409,664.908,0.0,12.26,297.625,19.734,15.161,0.0,554.702,2200.793,10.429,14.324,35.292,1691.126,720.054,0.0,3637.219,59.803,0.0
CZ0311,87393,127708,859,279,1032,7562,4275,0,104,3299,261,211,0,3894,26579,0,137,150,12840,3719,0,21735,380,77,279.755,106.697,376.505,2592.897,1488.21,0.0,33.999,1101.205,85.691,80.391,0.0,1221.922,8281.718,0.0,47.369,46.862,3826.413,1363.325,0.0,7172.7119999999995,164.585,29.734
CZ0312,23891,38041,321,90,303,2482,1179,0,28,760,49,49,0,1086,6581,0,38,37,3086,1080,0,6541,147,34,96.599,27.644,88.243,755.009,332.329,0.0,7.104,230.8,15.626000000000001,16.255,0.0,317.099,1970.026,0.0,10.882,11.603,871.565,295.078,0.0,1905.523,39.345,9.296
CZ0313,42846,65071,391,101,480,4035,2469,0,56,1626,75,49,0,2077,11064,0,56,80,5578,2192,0,12266,180,71,172.89600000000002,42.947,241.508,1958.919,1124.814,0.0,23.444,781.031,36.12,24.328,0.0,1013.241,5061.874,0.0,19.06,44.334,2466.36,1101.252,0.0,5845.947,90.993,50.919000000000004
CZ0314,35412,54835,343,101,345,3161,2296,0,32,1174,164,60,0,1556,10503,0,59,65,4377,1686,0,9299,152,39,141.312,38.595,162.322,1393.692,911.02,0.0,10.293,542.111,71.566,23.066,0.0,644.853,4107.113,0.0,27.905,25.675,1728.676,747.838,0.0,3843.359,68.449,12.156
CZ0315,21040,33579,198,54,303,2106,1148,0,21,686,47,46,0,906,5869,0,47,47,2720,996,0,5723,97,26,116.893,28.393,147.70499999999998,1022.943,507.234,0.0,15.805000000000001,368.204,31.236,16.969,0.0,438.518,2815.305,0.0,26.151,27.141,1270.301,497.91,0.0,2711.522,47.664,10.116
CZ0316,34723,53400,350,117,344,3340,1971,0,40,1052,132,59,0,1492,9687,0,58,69,4062,1495,0,10253,158,44,201.794,77.33200000000001,168.36599999999999,1980.366,1079.2740000000001,0.0,32.748,602.982,78.093,43.978,0.0,737.0649999999999,5265.467,0.0,38.434,36.456,2158.06,940.091,0.0,5639.95,95.9,23.641000000000002
CZ0317,53349,79775,516,183,488,4282,3112,0,149,1538,97,64,0,2555,15507,0,74,125,7353,2397,0,14604,248,57,184.545,75.201,188.186,1684.42,1232.783,0.0,50.558,602.221,41.997,22.81,0.0,1014.481,5798.302,0.0,26.485,59.278,2626.549,1002.249,0.0,5672.057,93.161,24.732
CZ0321,26334,41870,189,85,309,3190,1674,0,18,601,129,85,0,1023,6703,38,32,48,3124,1231,0,7688,167,0,97.388,45.086,154.8,1579.151,869.921,0.0,5.916,277.12,62.945,42.33,0.0,475.53499999999997,2932.278,20.036,16.476,24.875,1417.577,540.322,0.0,3656.128,82.112,0.0
CZ0322,42176,63898,385,128,569,4351,2219,0,43,911,97,75,0,2104,10750,61,40,99,5275,1756,0,13101,212,0,221.259,61.284,309.534,2513.276,1202.593,0.0,24.759,542.902,50.141999999999996,42.789,0.0,1089.432,5240.091,35.542,16.263,50.196,2756.64,1013.77,0.0,7215.663,113.861,0.0
CZ0323,87179,134769,835,237,984,7040,4004,0,62,2427,219,209,0,3778,26886,131,73,235,14322,2734,0,22740,263,0,200.961,55.051,225.73499999999999,1674.3509999999999,952.565,0.0,14.575,565.7860000000001,54.155,52.566,0.0,890.229,6084.44,35.229,17.542,55.378,3342.412,664.418,0.0,5351.702,62.88,0.0
CZ0324,33341,51545,325,105,466,3714,1763,0,43,856,120,55,0,1857,7958,61,40,116,4070,1584,0,10031,177,0,177.017,49.464,271.578,2195.334,1076.001,0.0,26.044,451.014,73.378,37.146,0.0,1044.321,4112.819,42.623,28.014,59.243,2069.047,986.549,0.0,5990.107,110.305,0.0
CZ0325,39393,60675,409,117,478,4081,1888,0,60,965,137,92,0,1945,10438,68,55,105,5390,1609,0,11324,232,0,150.336,39.745,187.091,1507.738,743.931,0.0,36.72,326.767,56.452,32.911,0.0,713.25,3548.175,21.099,24.722,30.482,1807.267,658.687,0.0,4431.765,82.872,0.0
