NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ0327,715,1266,7,5,9,115,31,0,1,2,3,5,0,34,84,1,1,0,70,43,0,300,4,0,9.046,5.058,7.393,150.975,35.469,0,0.606,2.208,3.373,5.691,0,47.254,109.295,2.778,0.606,0.0,91.334,64.108,0.0,359.49,5.317,0.0
CZ0411,98,140,1,1,1,7,3,0,0,3,0,1,0,1,19,0,0,0,8,5,0,47,1,0,1.538,1.538,1.538,19.72,4.615,0,0.0,7.599,0.0,3.03,0,1.538,47.132999999999996,0.0,0.0,0.0,13.799,12.168,0.0,84.242,1.538,0.0
CZ0412,75,172,2,2,2,11,3,0,0,4,0,0,0,3,10,0,0,1,5,6,0,26,0,0,6.818,10.0,6.818,26.364,5.455,0,0.0,13.636,0.0,0.0,0,5.455,34.091,0.0,0.0,1.818,18.636,10.909,0.0,60.0,0.0,0.0
CZ0413,104,179,5,0,1,11,1,0,0,2,0,1,0,15,7,0,0,0,19,6,0,36,0,0,4.808,0.0,0.962,10.577,0.962,0,0.0,1.923,0.0,0.962,0,14.423,6.731,0.0,0.0,0.0,18.269,5.769,0.0,34.615,0.0,0.0
CZ0421,269,555,2,2,7,27,11,0,0,10,2,0,0,16,46,0,2,0,48,12,0,82,2,0,1.408,2.899,4.93,30.898,13.511000000000001,0,0.0,10.102,1.408,0.0,0,15.817,54.16,0.0,1.408,0.0,51.727000000000004,14.295,0.0,96.027,1.408,0.0
CZ0422,173,285,1,1,0,16,8,0,0,3,0,1,0,18,56,0,0,0,16,6,0,46,1,0,1.176,1.176,0.0,18.302,9.131,0,0.0,3.449,0.0,1.176,0,20.574,65.602,0.0,0.0,0.0,18.543,6.898,0.0,52.834999999999994,1.136,0.0
CZ0423,194,273,2,0,1,18,4,0,0,5,1,0,0,14,35,0,0,1,20,12,0,77,4,0,3.9930000000000003,0.0,1.099,26.958,4.396,0,0.0,9.083,1.099,0.0,0,20.768,59.519,0.0,0.0,2.326,30.291,17.911,0.0,115.71000000000001,6.849,0.0
CZ0424,583,954,5,0,5,107,10,0,0,17,1,0,0,22,78,0,6,3,45,21,0,262,1,0,8.23,0.0,5.607,166.643,17.023,0,0.0,28.209000000000003,1.724,0.0,0,35.591,125.93700000000001,0.0,7.965,5.053,72.715,32.23,0.0,391.603,1.471,0.0
CZ0425,681,1954,20,1,3,79,23,0,4,18,0,2,0,35,67,0,0,0,72,28,0,321,8,0,23.094,0.287,3.9250000000000003,49.690000000000005,21.586,0,1.149,12.187000000000001,0.0,1.068,0,18.554000000000002,36.739000000000004,0.0,0.0,0.0,84.20100000000001,29.169,0.0,214.566,3.7800000000000002,0.0
CZ0427,818,2246,12,4,11,89,24,0,0,38,4,1,0,46,141,0,0,1,110,26,0,305,6,0,12.738,1.339,8.871,48.941,14.44,0,0.0,22.312,1.2229999999999999,0.248,0,26.411,91.481,0.0,0.0,0.364,70.794,8.766,0.0,188.73,3.341,0.0
CZ0511,261,392,2,0,3,30,9,0,0,3,0,0,0,15,48,0,1,1,52,23,0,73,1,0,1.198,0.0,2.262,20.289,6.784,0,0.0,3.191,0.0,0.0,0,13.632,37.578,0.0,1.064,0.599,43.693,16.563,0.0,52.548,0.599,0.0
