NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ010,3506,5238,37,7,29,152,153,4,1,103,4,8,0,118,1422,3,8,5,882,67,0,494,9,0,12.743,2.055,11.056,50.756,62.287000000000006,1.1,1.087,33.731,1.423,2.393,0.0,38.272,468.047,2.456,2.415,1.364,292.61400000000003,33.507000000000005,0.0,178.896,3.794,0.0
CZ0201,5777,8245,48,37,36,461,361,0,4,127,12,12,0,279,1434,14,7,14,915,258,0,1713,45,0,45.304,37.634,33.672,392.433,336.57,0.0,2.965,116.821,8.052,10.334,0.0,243.448,1373.769,11.381,8.172,14.087,864.598,248.055,0.0,1517.602,35.099,0.0
CZ0202,2099,2953,17,9,28,179,118,0,2,61,3,4,0,145,541,1,3,7,340,108,0,516,17,0,16.179,8.088000000000001,24.287,140.327,91.979,0.0,1.008,42.047,1.621,2.4699999999999998,0.0,91.96,438.556,0.383,3.061,4.216,284.754,62.867,0.0,373.76,12.428,0.0
CZ0203,6993,10854,80,47,69,742,345,0,6,164,12,6,0,395,1689,11,6,18,1153,310,0,1898,42,0,45.467,27.876,48.753,483.685,182.668,0.0,4.348,102.801,6.186,3.027,0.0,208.492,937.476,6.766,1.669,15.218,595.885,188.724,0.0,1101.92,39.037,0.0
CZ0204,8481,12461,57,32,105,780,400,0,10,222,17,8,0,345,1682,7,10,19,1906,397,0,2441,43,0,35.575,26.276,68.805,556.458,280.906,0.0,7.468,150.2,13.733,8.565,0.0,251.64499999999998,1135.849,7.229,6.1209999999999996,14.100999999999999,1234.29,269.808,0.0,1700.02,32.936,0.0
CZ0205,6129,9682,39,24,51,526,400,0,6,141,10,12,0,256,1276,12,9,17,1206,316,0,1791,37,0,34.039,26.868,47.385,506.795,377.872,0.0,5.061,134.195,14.516,13.67,0.0,210.193,1083.245,10.421,8.963,23.171,1026.605,261.636,0.0,1679.695,35.675,0.0
CZ0206,4623,7147,50,33,43,445,214,0,3,115,15,5,0,231,1145,8,5,12,707,211,0,1358,23,0,37.233,19.873,27.273,322.952,125.818,0.0,3.748,72.152,12.321,3.581,0.0,151.361,722.732,8.064,5.407,7.45,437.04699999999997,143.79,0.0,886.511,12.684999999999999,0.0
CZ0207,7550,11068,100,40,70,790,412,0,14,181,22,8,0,300,1834,6,11,6,1341,269,0,2069,77,0,68.117,23.563,50.153,619.09,314.452,0.0,10.902000000000001,142.844,13.754,4.676,0.0,234.38,1385.192,7.554,14.603,5.564,980.495,213.872,0.0,1559.395,51.4,0.0
CZ0208,5471,7785,56,28,74,518,325,0,4,138,12,6,0,265,1214,8,8,11,909,215,0,1643,37,0,44.184,17.259,58.117,410.134,264.532,0.0,2.9549999999999996,106.997,9.233,4.743,0.0,192.959,941.772,13.600999999999999,7.17,7.9350000000000005,678.247,183.85399999999998,0.0,1322.177,34.125,0.0
CZ0209,2338,3365,22,14,16,176,104,0,1,68,10,2,0,114,788,5,2,6,414,62,0,519,15,0,15.350999999999999,10.906,13.677,149.114,83.31700000000001,0.0,0.5,52.941,9.974,2.472,0.0,91.80199999999999,544.764,3.099,1.053,4.069,316.96500000000003,57.838,0.0,428.946,13.207,0.0
