NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ010,7114,10927,81,16,62,310,285,12,3,199,8,10,1,205,2875,9,11,9,1730,132,0,1138,15,3,29.221999999999998,7.66,20.304,101.262,110.598,9.112,2.0229999999999997,64.501,3.265,3.05,0.188,63.772999999999996,941.0260000000001,6.623,3.0300000000000002,2.476,571.735,51.266,0.0,398.701,6.261,3.917
CZ0201,8942,13256,86,53,61,683,560,0,6,189,19,13,0,457,2264,19,10,22,1429,374,0,2624,73,0,67.162,47.371,53.594,535.349,458.799,0.0,3.771,146.693,14.858,10.815,0.0,335.518,1925.116,13.301,9.517,20.61,1170.53,319.839,0.0,2119.242,47.905,0.0
CZ0202,4383,6278,45,27,49,357,199,0,2,126,7,6,0,338,1196,5,4,14,685,210,0,1083,30,0,30.332,17.332,31.101,228.76999999999998,130.484,0.0,1.008,75.403,4.345,3.602,0.0,189.2,741.233,1.691,3.308,6.906000000000001,447.18899999999996,109.256,0.0,660.88,17.944,0.0
CZ0203,11814,18255,144,77,127,1198,569,0,15,287,21,11,0,624,2952,21,10,31,1914,519,0,3230,64,0,70.017,39.656,72.764,661.741,270.963,0.0,8.799999999999999,148.23,9.785,5.006,0.0,292.057,1368.814,10.903,3.223,20.144000000000002,868.498,277.731,0.0,1623.6200000000001,48.041000000000004,0.0
CZ0204,13078,19477,82,51,160,1187,634,0,19,301,24,14,0,563,2600,16,14,38,2962,588,0,3765,60,0,45.367,34.966,97.31400000000001,729.5,392.314,0.0,10.16,190.924,16.16,10.535,0.0,349.753,1517.429,11.654,7.103,23.039,1624.113,350.073,0.0,2249.412,40.166,0.0
CZ0205,9153,14116,58,43,79,766,592,0,16,202,12,20,0,376,1881,14,15,22,1816,424,0,2767,50,0,46.742,35.387,58.402,640.677,502.517,0.0,11.939,163.094,15.561,23.071,0.0,278.292,1389.971,11.057,11.289,27.566000000000003,1347.542,336.797,0.0,2256.623,43.485,0.0
CZ0206,5681,8936,61,34,51,568,263,0,6,148,18,5,0,292,1384,9,5,14,841,279,0,1671,32,0,46.756,20.835,33.342,423.943,156.514,0.0,5.159,90.616,14.195,3.581,0.0,189.532,871.873,8.439,5.407,8.419,524.867,193.561,0.0,1082.539,20.422,0.0
CZ0207,11394,16868,142,80,112,1184,623,0,18,308,49,11,0,457,2732,11,19,12,2098,401,0,3027,110,0,89.128,46.275999999999996,73.21,826.333,425.259,0.0,12.223,203.774,25.841,6.322,0.0,309.299,1847.559,12.449,18.272,9.494,1339.908,279.705,0.0,2006.543,68.405,0.0
CZ0208,8087,11666,94,47,102,725,470,0,9,205,19,13,0,386,1862,13,10,18,1358,310,0,2377,69,0,62.143,28.796,77.543,524.222,333.608,0.0,5.161,132.566,12.564,13.704,0.0,253.77100000000002,1188.911,15.387,7.55,10.75,868.742,229.502,0.0,1679.665,55.402,0.0
CZ0209,3476,4862,30,23,24,241,128,0,3,89,11,2,0,160,1240,5,4,7,658,83,0,749,19,0,18.922,16.327,18.181,179.516,95.289,0.0,1.474,64.3,10.349,2.472,0.0,112.459,734.136,3.099,1.505,4.295,420.23,66.818,0.0,535.92,14.705,0.0
