NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ010,597054,858647,5780,1519,4464,27466,24023,557,481,15246,832,766,212,20458,238597,844,454,1007,135149,12880,0,104509,1480,330,1058.897,275.429,801.288,4918.601,4364.507,110.04,86.632,2724.421,148.91,135.685,37.347,3636.168,42550.547,159.351,80.895,183.978,24643.438,2353.137,0.0,18802.239,267.519,60.938
CZ0201,53102,78095,498,301,470,3859,2818,0,62,1175,92,85,0,2587,14200,91,62,137,9286,2024,0,15020,335,0,206.689,119.968,202.329,1552.325,1183.565,0.0,21.176,462.519,43.373,33.601,0.0,1026.8799999999999,5773.592,36.116,25.541,62.912,3685.826,866.085,0.0,6159.482,138.002,0.0
CZ0202,48677,70989,449,231,499,3484,2198,0,30,1288,107,56,0,2840,14702,78,52,109,8627,2000,0,11607,320,0,123.216,66.19200000000001,132.862,961.43,583.413,0.0,7.869,334.502,25.131,15.567,0.0,726.622,3701.708,19.275,14.477,29.154,2221.879,509.329,0.0,2944.143,83.206,0.0
CZ0203,79735,127335,842,538,705,7644,3407,0,102,2086,157,131,0,4053,20664,126,89,161,13574,3398,0,21684,374,0,228.517,148.403,220.364,2206.406,923.7959999999999,0.0,32.14,547.26,42.35,29.983,0.0,1065.159,5280.268,34.896,19.48,47.903,3432.079,967.353,0.0,5952.376,121.226,0.0
CZ0204,51239,77640,335,214,560,4514,2350,0,61,1187,100,64,0,2065,10788,71,59,112,12800,2084,0,13625,250,0,100.622,75.381,201.882,1541.93,801.491,0.0,21.237,402.788,34.084,24.55,0.0,700.2,3450.64,24.355,20.182,41.052,3844.954,723.388,0.0,4603.284,87.964,0.0
CZ0205,38862,59929,284,182,321,3362,2515,0,82,770,75,77,0,1720,8180,64,38,77,7575,1679,0,11645,216,0,116.249,80.192,130.916,1465.1,1073.734,0.0,45.132,336.286,36.304,43.565,0.0,677.891,3228.821,26.333,18.605999999999998,45.024,2980.817,745.06,0.0,5056.24,93.738,0.0
CZ0206,52154,81629,555,255,483,4749,2376,0,65,1497,110,85,0,2461,14243,82,62,100,8959,1867,0,13932,273,0,158.362,70.062,135.573,1400.833,649.034,0.0,19.008,409.914,36.327,21.93,0.0,672.832,3742.77,27.094,19.552,31.993,2387.773,578.414,0.0,3953.916,84.61,0.0
CZ0207,62974,93887,779,349,749,5939,3402,0,69,1698,257,89,0,2637,16131,88,70,94,11118,2209,0,16860,436,0,265.596,122.232,281.21,2258.356,1250.257,0.0,26.09,604.457,88.78,24.489,0.0,946.676,5406.255,37.999,32.85,33.633,3852.722,821.473,0.0,5985.37,161.523,0.0
CZ0208,51877,77427,540,273,538,4262,2514,0,84,1313,118,84,0,2339,13688,76,45,106,10490,1669,0,13392,346,0,158.349,75.561,176.039,1405.414,844.758,0.0,22.317,396.443,41.962,33.723,0.0,727.855,3828.4230000000002,29.996,15.368,30.113,2904.163,584.751,0.0,4392.704,132.035,0.0
CZ0209,94091,128446,771,422,785,5568,3210,0,81,2589,166,157,0,3629,35820,145,91,169,20024,1848,0,18193,423,0,149.358,90.35,155.157,1112.738,619.172,0.0,15.98,497.819,39.415,29.111,0.0,723.093,6413.593,29.661,17.176,33.645,3608.63,382.078,0.0,3593.777,89.223,0.0
