NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ010,201027,295980,2046,495,1570,9391,8208,186,166,5211,303,282,66,7180,79150,290,143,344,45327,4460,0,35605,481,123,434.322,107.105,327.746,1946.974,1736.789,47.459,34.682,1083.272,63.027,58.982,13.228,1471.217,16625.217,65.211,29.006,72.832,9716.992,931.368,0.0,7404.137,103.236,27.171
CZ0201,35225,51835,345,211,320,2624,1933,0,41,766,55,52,0,1713,9142,57,39,88,5999,1387,0,10224,229,0,167.151,99.319,163.412,1264.606,965.388,0.0,16.421,362.479,34.521,26.06,0.0,816.758,4593.086,28.425,19.412,49.304,2925.195,704.916,0.0,5052.671,110.86,0.0
CZ0202,22942,33064,223,116,251,1735,1058,0,13,630,55,22,0,1432,6698,34,28,58,3948,990,0,5496,155,0,87.842,45.614,93.194,677.025,404.104,0.0,5.273,226.381,16.92,8.471,0.0,514.641,2434.936,12.22,10.378,21.386,1473.634,349.564,0.0,1962.387,56.003,0.0
CZ0203,45318,70988,476,321,409,4570,1960,0,52,1138,89,53,0,2376,11374,74,45,91,7390,2018,0,12652,230,0,168.621,113.663,163.312,1682.713,685.6419999999999,0.0,23.634,390.966,30.845,17.226,0.0,792.148,3781.99,25.454,11.809,35.609,2415.379,737.383,0.0,4425.023,98.555,0.0
CZ0204,42532,64544,267,178,459,3807,1960,0,46,997,77,54,0,1701,8911,55,55,100,10439,1772,0,11458,196,0,89.769,69.82,184.734,1424.348,736.202,0.0,19.281,373.301,30.781,22.794,0.0,638.918,3127.704,22.261,19.415,39.418,3428.295,665.179,0.0,4229.25,78.515,0.0
CZ0205,32253,50116,244,160,271,2796,2087,0,68,641,60,68,0,1443,6652,55,33,66,6254,1449,0,9729,177,0,108.111,76.708,120.992,1353.971,992.915,0.0,42.815,313.597,33.726,42.105,0.0,624.541,2970.405,24.993,16.762,43.082,2756.089,700.882,0.0,4691.865,86.44800000000001,0.0
CZ0206,35619,55203,392,183,344,3318,1678,0,45,1040,81,53,0,1704,9403,60,43,75,5926,1324,0,9765,185,0,131.218,58.212,111.923,1159.728,525.944,0.0,14.782,331.187,31.514,16.546,0.0,546.274,2933.51,23.105,16.335,27.896,1875.153,480.627,0.0,3248.375,67.67099999999999,0.0
CZ0207,40171,59822,498,240,457,3865,2169,0,42,1113,165,49,0,1692,9967,55,48,60,7109,1401,0,10952,289,0,199.815,96.916,193.63400000000001,1738.101,940.359,0.0,20.551000000000002,466.403,64.843,17.293,0.0,696.335,4055.205,27.757,26.628,24.295,2938.253,614.151,0.0,4553.75,125.686,0.0
CZ0208,37410,54654,376,206,386,3122,1825,0,70,923,88,63,0,1642,9783,53,32,76,7418,1244,0,9839,264,0,131.42,64.607,150.317,1213.455,730.918,0.0,19.866,334.337,37.323,30.023,0.0,613.557,3178.827,25.868,13.263,25.37,2405.636,514.867,0.0,3792.461,117.861,0.0
CZ0209,37406,51910,318,198,321,2392,1301,0,34,1058,74,62,0,1563,13451,70,35,69,7715,816,0,7740,189,0,89.951,61.519,95.149,701.313,373.735,0.0,9.408999999999999,299.546,26.933,16.159,0.0,453.911,3608.408,18.801,9.845,20.02,2066.408,245.06,0.0,2246.258,57.549,0.0
