NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ010,496193,718018,4823,1259,3719,22944,20028,465,393,12657,695,656,187,17148,197177,687,373,836,112570,10746,0,87303,1248,279,914.939,236.005,689.15,4242.876,3760.924,95.786,73.128,2343.639,128.571,119.758,33.454,3148.182,36436.71,134.388,68.271,156.799,21211.387,2022.921,0.0,16198.059,231.37,53.658
CZ0201,51739,76207,489,297,456,3759,2774,0,61,1137,86,82,0,2524,13778,88,58,131,9017,1968,0,14707,327,0,202.816,118.395,195.787,1520.878,1168.407,0.0,21.059,446.422,42.674,33.251,0.0,1007.715,5658.048,34.552,23.861,60.682,3613.753,844.491,0.0,6071.331,135.856,0.0
CZ0202,44584,64983,406,211,453,3213,1988,0,29,1178,100,52,0,2601,13454,69,50,101,7891,1848,0,10640,300,0,116.812,63.14,126.038,921.542,552.891,0.0,7.697,317.913,24.071,15.005,0.0,691.542,3520.32,17.965,14.179,27.969,2112.774,487.205,0.0,2802.579,80.334,0.0
CZ0203,77703,124290,819,523,690,7501,3327,0,101,2030,151,126,0,3947,20001,123,87,155,13243,3323,0,21189,367,0,225.106,146.121,218.253,2185.636,911.687,0.0,31.995,538.806,41.464,29.259,0.0,1049.886,5181.757,34.492,19.159,47.065,3383.101,956.535,0.0,5879.392,120.244,0.0
CZ0204,51239,77640,335,214,560,4514,2350,0,61,1187,100,64,0,2065,10788,71,59,112,12800,2084,0,13625,250,0,100.622,75.381,201.882,1541.93,801.491,0.0,21.237,402.788,34.084,24.55,0.0,700.2,3450.64,24.355,20.182,41.052,3844.954,723.388,0.0,4603.284,87.964,0.0
CZ0205,38862,59929,284,182,321,3362,2515,0,82,770,75,77,0,1720,8180,64,38,77,7575,1679,0,11645,216,0,116.249,80.192,130.916,1465.1,1073.734,0.0,45.132,336.286,36.304,43.565,0.0,677.891,3228.821,26.333,18.605999999999998,45.024,2980.817,745.06,0.0,5056.24,93.738,0.0
CZ0206,50903,79903,538,248,474,4644,2319,0,65,1464,107,81,0,2401,13880,80,61,100,8695,1846,0,13631,269,0,157.003,69.502,134.854,1392.44,644.478,0.0,19.008,407.276,36.087,21.61,0.0,668.036,3713.753,26.934,19.472,31.993,2366.67,576.735,0.0,3929.855,84.28999999999999,0.0
CZ0207,62168,92666,769,345,737,5862,3364,0,68,1685,255,88,0,2594,15911,87,69,94,10971,2183,0,16654,432,0,263.002,121.194,278.206,2239.517,1240.507,0.0,25.777,601.571,88.262,24.176000000000002,0.0,935.792,5352.213,37.794,32.645,33.633,3817.563,815.1610000000001,0.0,5932.472,160.485,0.0
CZ0208,48782,73245,498,253,522,4063,2367,0,82,1219,113,83,0,2188,12826,69,43,98,9720,1579,0,12727,332,0,152.893,72.956,174.179,1378.12,825.802,0.0,22.093,384.284,41.418,33.543,0.0,708.09,3715.971,29.129,15.117,29.139,2808.94,573.045,0.0,4305.104,130.147,0.0
CZ0209,73232,100522,615,344,650,4386,2502,0,67,2023,131,123,0,2853,27509,126,65,130,15485,1487,0,14374,362,0,132.458,81.999,139.994,988.192,545.031,0.0,14.401,437.35,35.601,25.521,0.0,638.273,5541.548,27.205,14.343,29.569,3136.357,342.734,0.0,3186.811,82.589,0.0
