NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ0201,110,158,1,0,0,6,6,0,0,2,1,0,0,5,29,1,0,0,26,3,0,30,0,0,3.704,0.0,0.0,16.216,13.043,0,0.0,5.405,2.174,0.0,0,15.515,74.395,2.174,0.0,0.0,76.522,7.051,0.0,83.801,0.0,0.0
CZ0205,47,64,0,0,0,3,1,0,0,2,0,0,0,3,5,0,0,0,1,4,0,28,0,0,0.0,0.0,0.0,6.383,2.128,0,0.0,4.255,0.0,0.0,0,6.383,10.638,0.0,0.0,0.0,2.128,8.511,0.0,59.574,0.0,0.0
CZ0207,48,61,2,0,1,2,1,0,0,0,0,0,0,0,13,0,0,0,14,1,0,14,0,0,4.167,0.0,2.083,4.167,2.083,0,0.0,0.0,0.0,0.0,0,0.0,27.083,0.0,0.0,0.0,29.167,2.083,0.0,29.167,0.0,0.0
CZ0209,53,66,0,0,0,7,2,0,0,0,0,0,0,5,6,0,0,0,13,3,0,17,0,0,0.0,0.0,0.0,13.208,3.774,0,0.0,0.0,0.0,0.0,0,9.434,11.321,0.0,0.0,0.0,24.528,5.66,0.0,32.075,0.0,0.0
CZ0311,224,303,0,0,3,22,21,0,0,12,0,0,0,10,56,0,0,0,17,12,0,70,1,0,0.0,0.0,11.538,67.654,55.025,0,0.0,26.052,0.0,0.0,0,22.405,152.141,0.0,0.0,0.0,46.319,34.674,0.0,182.495,1.695,0.0
CZ0314,92,131,0,0,5,11,7,0,0,2,0,0,0,7,24,0,0,0,22,0,0,13,1,0,0.0,0.0,9.821,27.232,20.982,0,0.0,3.125,0.0,0.0,0,14.955,51.562,0.0,0.0,0.0,42.411,0.0,0.0,28.348,1.562,0.0
CZ0316,389,549,5,1,2,51,23,0,3,8,1,0,0,17,110,0,1,0,34,23,0,110,0,0,11.708,1.754,2.41,83.183,39.948,0,5.263,11.616,4.0,0.0,0,24.125999999999998,195.923,0.0,2.439,0.0,57.715,38.903999999999996,0.0,221.008,0.0,0.0
CZ0317,53,78,0,0,0,7,3,0,0,0,1,0,0,1,22,0,0,0,2,0,0,17,0,0,0.0,0.0,0.0,13.208,5.66,0,0.0,0.0,1.887,0.0,0,1.887,41.509,0.0,0.0,0.0,3.774,0.0,0.0,32.075,0.0,0.0
CZ0321,317,487,1,2,6,28,24,0,0,2,3,1,0,18,77,1,1,0,33,12,0,106,2,0,2.273,3.656,9.483,52.166,65.725,0,0.0,3.03,13.636,1.695,0,29.409,134.025,1.961,1.333,0.0,61.684,19.018,0.0,197.876,3.03,0.0
CZ0322,238,342,3,4,1,35,5,0,0,8,0,0,0,12,45,0,0,2,15,21,0,86,1,0,6.134,7.856999999999999,1.266,60.614,9.154,0,0.0,12.012,0.0,0.0,0,17.626,77.092,0.0,0.0,2.532,26.685000000000002,35.001,0.0,142.276,1.754,0.0
