NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ010,230552,337601,2326,578,1793,10760,9405,217,186,5944,343,316,79,8120,91054,328,163,398,52022,5091,0,40724,573,132,485.633,121.944,368.302,2198.778,1958.008,52.854,38.128,1216.354,69.538,64.898,15.935,1640.245,18791.432,72.633,32.695,83.285,10953.369,1051.079,0.0,8336.573,119.388,28.901
CZ0201,37921,55913,369,225,337,2847,2082,0,42,829,63,57,0,1825,9837,58,44,93,6479,1492,0,10997,245,0,174.048,102.195,167.576,1319.954,1005.912,0.0,17.156,377.993,37.455,27.327,0.0,847.813,4774.2,28.724,20.603,50.485,3045.401,734.042,0.0,5252.809,116.287,0.0
CZ0202,24656,35562,238,118,272,1845,1134,0,14,660,58,25,0,1518,7247,37,28,62,4259,1066,0,5901,174,0,90.599,46.567,98.077,706.538,422.061,0.0,5.42,232.644,17.524,9.123,0.0,531.802,2559.284,12.661,10.378,22.185,1550.322,365.864,0.0,2057.815,61.106,0.0
CZ0203,49219,77265,515,343,437,4950,2109,0,54,1230,96,61,0,2598,12303,77,51,100,8045,2161,0,13840,249,0,174.962,117.576,168.058,1752.285,712.985,0.0,24.062,407.302,32.167,18.402,0.0,828.951,3943.105,26.123,12.924,37.159,2532.887,763.782,0.0,4645.294,101.948,0.0
CZ0204,43738,66314,272,181,470,3900,1995,0,46,1023,79,54,0,1759,9145,56,55,102,10798,1820,0,11780,203,0,90.516,70.311,186.356,1439.704,741.324,0.0,19.281,377.6,31.036,22.794,0.0,649.043,3168.459,22.497,19.415,39.782,3483.492,674.244,0.0,4284.504,79.627,0.0
CZ0205,32857,50952,246,161,279,2844,2119,0,69,656,62,71,0,1467,6788,56,34,66,6413,1465,0,9880,181,0,108.442,76.874,122.317,1361.918,998.213,0.0,42.981,316.08,34.057,42.602,0.0,628.515,2992.922,25.159,16.928,43.082,2782.4139999999998,703.531,0.0,4716.865,87.11,0.0
CZ0206,36572,56592,400,187,350,3399,1712,0,46,1058,83,55,0,1753,9694,60,45,78,6113,1355,0,9998,186,0,132.861,59.033,113.166,1176.616,533.2139999999999,0.0,14.982,334.973,31.915,16.987000000000002,0.0,556.491,2994.747,23.105,16.755,28.517,1914.555,487.277,0.0,3296.916,67.891,0.0
CZ0207,41556,61755,520,241,477,3961,2251,0,43,1147,169,53,0,1740,10361,56,48,62,7358,1456,0,11317,296,0,206.338,97.286,198.569,1767.651,962.892,0.0,20.767,475.854,65.763,18.177,0.0,710.932,4165.816,27.973,26.628,25.106,3010.246,632.175,0.0,4660.185,127.615,0.0
CZ0208,38559,56258,389,210,398,3203,1871,0,70,963,90,63,0,1677,10138,56,33,78,7718,1270,0,10066,266,0,133.505,65.367,152.377,1227.47,738.117,0.0,19.866,340.837,37.703,30.023,0.0,619.822,3242.926,26.383,13.398,25.64,2455.594,519.367,0.0,3833.339,118.241,0.0
CZ0209,39215,54566,338,210,339,2468,1346,0,35,1094,76,67,0,1626,14174,75,38,70,8162,849,0,8049,199,0,92.258,63.088,97.297,709.708,378.848,0.0,9.591,303.328,27.092000000000002,16.761,0.0,460.864,3690.663,19.506,10.288,20.202,2111.957,249.015,0.0,2280.958,58.548,0.0
CZ020A,25320,34406,292,125,202,1377,899,0,18,670,32,31,0,1038,9155,40,34,51,5887,563,0,4798,108,0,70.276,32.902,56.181999999999995,346.329,226.311,0.0,5.077,173.705,7.446,10.632,0.0,264.801,2222.013,9.882,8.781,14.317,1379.503,145.325,0.0,1195.903,30.618,0.0
CZ020B,46641,69500,499,266,498,3693,2483,0,53,1055,80,71,0,2622,12079,76,43,92,7948,2056,0,12713,314,0,223.419,124.462,204.01,1603.222,1095.536,0.0,20.287,452.065,37.455,33.484,0.0,1118.945,5140.205,36.006,18.322,47.327,3273.246,951.246,0.0,5481.52,139.228,0.0
CZ020C,23511,37121,230,119,200,2239,1339,0,22,562,51,40,0,1218,4834,27,28,66,3774,1330,0,7312,120,0,97.471,61.349000000000004,86.828,1091.654,657.938,0.0,12.068,291.291,19.221,15.161,0.0,544.785,2156.717,9.916,13.941,34.074,1660.168,706.164,0.0,3582.774,58.462,0.0
CZ0311,79713,116572,784,259,942,6897,3856,0,84,3071,227,190,0,3548,24270,0,127,133,11738,3369,0,19809,340,69,257.751,101.506,348.915,2438.925,1380.8319999999999,0.0,29.295,1049.037,77.585,75.718,0.0,1148.634,7758.966,0.0,44.949,44.227,3587.3070000000002,1255.325,0.0,6717.277,155.078,28.668
