NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ020A,4098,5520,41,27,42,239,147,0,2,121,8,4,0,182,1458,3,5,12,905,99,0,786,17,0,17.801,14.89,20.663999999999998,106.151,66.73,0.0,0.784,55.411,2.832,2.136,0.0,82.5,627.489,2.4939999999999998,3.2680000000000002,6.348999999999999,393.89,42.597,0.0,344.042,9.978,0.0
CZ020B,14554,20813,173,84,120,1104,823,0,14,330,28,16,0,823,3867,25,14,36,2412,687,0,3889,109,0,122.798,68.136,89.176,827.941,603.747,0.0,8.854,226.422,24.313,14.637,0.0,573.308,2661.685,19.082,9.932,28.677999999999997,1611.286,520.241,0.0,2819.329,70.417,0.0
CZ020C,6934,10469,68,42,68,648,391,0,4,180,12,11,0,355,1384,11,9,24,1036,402,0,2252,37,0,48.346,29.032,48.229,524.178,345.65999999999997,0.0,4.088,161.366,7.186,5.04,0.0,245.595,1076.067,5.668,9.219,21.753,800.158,376.425,0.0,1862.485,29.489,0.0
CZ0311,22521,33055,236,80,277,2052,1131,0,30,887,64,54,0,979,6343,0,27,30,3187,1123,0,5875,121,25,130.276,59.092,179.529,1251.478,697.029,0.0,17.412,525.947,37.051,34.468,0.0,549.755,3578.898,0.0,14.142,18.833,1633.679,705.235,0.0,3445.239,104.221,17.707
CZ0312,2492,4017,34,6,28,349,93,0,1,77,9,6,0,100,660,0,2,5,251,112,0,744,10,5,22.915,4.803,21.431,225.84,63.396,0.0,0.568,58.601,5.795,2.8040000000000003,0.0,67.458,478.77500000000003,0.0,1.6440000000000001,2.899,162.211,69.182,0.0,503.711,5.175,2.804
CZ0313,14015,21059,136,39,164,1410,845,0,11,555,24,15,0,724,3296,0,14,24,1785,699,0,4190,55,29,105.021,23.545,137.042,1078.367,610.349,0.0,8.735,422.486,18.05,13.512,0.0,582.002,2562.734,0.0,6.466,24.395,1315.618,555.526,0.0,3255.17,45.205,35.762
CZ0314,7670,11271,79,16,78,726,532,0,5,293,34,15,0,324,2118,0,14,9,933,401,0,2046,42,5,73.758,12.877,88.336,673.549,441.967,0.0,5.421,286.717,29.954,9.256,0.0,294.278,1830.752,0.0,12.881,7.7170000000000005,792.413,368.602,0.0,1834.134,33.602,3.7929999999999997
CZ0315,7826,11890,94,20,128,829,437,0,9,270,22,15,0,350,2055,0,19,15,941,406,0,2164,43,9,91.663,14.247,98.654,694.375,336.953,0.0,12.587,248.631,23.697,10.308,0.0,286.939,1824.543,0.0,15.513,13.133000000000001,806.936,328.679,0.0,1755.615,32.93,4.607
CZ0316,12142,18495,113,49,133,1251,671,0,17,363,50,22,0,473,3353,0,27,26,1410,604,0,3492,73,15,129.349,59.015,118.68299999999999,1323.777,736.538,0.0,20.37,408.046,53.901,21.924,0.0,436.534,3521.767,0.0,31.057,25.097,1415.546,659.35,0.0,3653.131,70.662,15.243
CZ0317,15853,23115,147,56,158,1308,908,0,38,472,40,17,0,818,4407,0,26,41,2019,799,0,4509,74,16,98.579,45.043,103.642,930.853,653.281,0.0,23.996,326.651,29.365,11.463000000000001,0.0,569.77,3087.47,0.0,15.125,35.392,1345.151,591.333,0.0,3172.349,50.396,10.146
CZ0321,14349,22492,117,44,162,1753,922,0,5,314,67,39,0,560,3637,22,20,18,1680,636,0,4267,86,0,76.653,34.784,110.559,1193.424,669.782,0.0,3.326,197.073,46.47,30.986,0.0,349.159,2162.616,16.021,12.442,12.414,1032.393,385.61,0.0,2709.925,56.364,0.0
CZ0322,10398,15192,95,25,156,1218,547,0,12,258,21,22,0,515,2421,15,7,25,1279,465,0,3257,60,0,117.534,28.495,187.58,1494.749,648.633,0.0,12.491,334.846,24.659,24.72,0.0,578.608,2802.137,18.155,8.292,29.133,1509.1,568.934,0.0,4045.344,66.605,0.0
CZ0323,29985,47483,293,76,324,2605,1508,0,21,786,93,60,0,1332,8659,48,21,75,4960,1032,0,8007,85,0,91.807,22.909,93.439,778.939,444.576,0.0,6.076,238.84,27.314999999999998,21.935,0.0,403.746,2591.972,17.023,6.39,22.807,1511.682,303.866,0.0,2390.017,26.645,0.0
CZ0324,10956,16479,91,34,163,1251,642,0,17,256,37,24,0,607,2407,30,17,33,1192,554,0,3517,84,0,101.598,29.563,185.394,1427.567,723.106,0.0,15.843,249.149,46.388,28.788,0.0,641.808,2492.284,32.433,17.38,29.83,1181.431,612.657,0.0,3902.182,82.606,0.0
CZ0325,10928,16992,116,33,122,1131,622,0,23,249,39,24,0,539,2711,18,13,24,1348,525,0,3329,62,0,81.272,20.982,102.747,784.877,427.025,0.0,28.21,166.676,32.254,18.632,0.0,382.46999999999997,1821.285,8.279,12.772,13.796,872.919,362.158,0.0,2422.131,41.523,0.0
CZ0326,11083,17084,118,28,118,1006,484,0,19,281,31,23,0,580,2697,27,14,30,1392,520,0,3650,65,0,62.941,14.566,58.788,596.592,326.274,0.0,6.5969999999999995,156.859,18.705,14.094,0.0,348.292,1542.869,20.721,6.449,19.626,808.681,334.432,0.0,2220.639,42.888,0.0
CZ0327,5572,9769,86,22,74,762,255,0,4,100,16,13,0,267,850,8,5,10,678,370,0,2024,28,0,75.244,20.296,51.81,641.265,186.541,0.0,4.505,66.605,14.127,10.802999999999999,0.0,202.24,610.527,9.51,5.516,4.776,498.737,294.013,0.0,1483.439,20.041,0.0
CZ0411,5268,9076,89,25,96,759,169,0,9,145,27,5,0,223,1005,0,5,7,624,225,0,1820,35,0,46.627,15.272,57.107,439.256,86.769,0.0,4.643,92.069,11.849,6.362,0.0,113.745,578.29,0.0,3.762,3.782,356.664,143.15,0.0,1117.562,23.072,0.0
CZ0412,5727,9803,53,27,114,781,188,0,11,164,19,8,0,306,1136,0,13,10,660,234,0,1948,55,0,33.779,23.026,67.651,442.769,97.812,0.0,6.106,90.173,6.9079999999999995,3.08,0.0,155.303,582.478,0.0,6.432,6.179,341.266,119.67,0.0,990.828,26.536,0.0
CZ0413,7494,13842,80,21,104,1161,298,0,3,221,29,10,0,400,1195,0,16,14,973,253,0,2660,56,0,33.079,7.584,42.894,465.95300000000003,110.52,0.0,1.32,74.963,10.734,6.832,0.0,161.535,454.977,0.0,5.113,4.345,378.227,104.975,0.0,1013.524,23.41,0.0
CZ0421,6500,11608,72,19,138,926,217,0,7,231,31,7,0,262,1015,0,18,9,821,238,0,2442,47,0,33.019,10.358,78.596,476.185,114.681,0.0,4.6080000000000005,121.344,15.795,3.173,0.0,137.596,538.359,0.0,7.85,5.2459999999999996,444.122,123.321,0.0,1260.393,25.355999999999998,0.0
CZ0422,7252,14633,91,20,88,840,227,0,10,204,7,11,0,351,1420,0,15,7,823,323,0,2761,54,0,30.409,8.716,27.791,313.89,82.111,0.0,2.047,68.923,2.458,4.1339999999999995,0.0,126.81,490.343,0.0,8.115,2.7,294.736,130.49699999999999,0.0,987.249,19.071,0.0
CZ0423,16804,26240,242,44,206,1836,576,0,20,509,47,30,0,725,3561,0,23,21,2376,764,0,5680,144,0,122.665,21.588,113.931,1005.214,305.896,0.0,13.788,275.406,22.668,18.364,0.0,397.406,1849.977,0.0,12.29,13.43,1263.901,441.926,0.0,3131.631,89.934,0.0
CZ0424,11789,19184,126,22,159,1597,452,0,11,288,24,18,0,555,1981,0,31,20,1090,568,0,4776,71,0,71.302,11.22,96.509,1134.107,277.814,0.0,7.959,187.367,21.633000000000003,9.129,0.0,368.88800000000003,1198.392,0.0,23.66,13.857,661.208,392.276,0.0,3278.177,46.49,0.0
CZ0425,13042,28957,230,21,157,1746,435,0,23,403,27,10,0,534,2193,0,14,11,1433,565,0,5151,89,0,109.693,7.991,52.81,651.865,171.84199999999998,0.0,12.578,151.214,10.024,2.967,0.0,185.75,736.836,0.0,4.719,4.17,546.516,220.959,0.0,1895.844,34.216,0.0
CZ0426,9082,17711,126,18,140,1108,312,0,7,376,20,7,0,366,1712,0,16,11,983,326,0,3499,55,0,40.534,7.076,44.788,365.686,99.467,0.0,1.706,126.125,7.1819999999999995,3.06,0.0,122.489,551.823,0.0,4.824,4.537,319.385,109.867,0.0,1170.711,20.738,0.0
CZ0427,23787,43642,288,64,258,2717,677,0,18,835,109,39,0,1088,4297,0,31,18,3345,850,0,9018,135,0,88.43299999999999,18.997,81.873,840.812,222.116,0.0,6.916,256.872,29.785,12.761,0.0,334.005,1323.494,0.0,8.842,7.371,1057.135,263.386,0.0,2804.787,42.392,0.0
CZ0511,11307,18834,148,34,196,1530,393,0,24,262,22,14,0,447,2061,0,16,33,2026,482,0,3571,48,0,80.581,24.215,98.534,809.668,186.427,0.0,14.359,139.392,12.786999999999999,7.871,0.0,235.011,1096.198,0.0,8.597,17.916,1097.137,273.545,0.0,1873.0430000000001,24.716,0.0
CZ0512,11903,18174,118,21,175,1385,457,0,16,382,24,18,0,461,2988,0,16,13,2305,353,0,3098,73,0,42.897,7.777,73.776,532.587,163.955,0.0,6.773,155.379,11.221,9.541,0.0,196.736,1195.67,0.0,7.034,8.567,913.477,139.02100000000002,0.0,1106.509,29.079,0.0
CZ0513,7015,11192,93,20,127,916,250,0,9,209,25,13,0,364,1325,0,11,16,1435,260,0,1900,42,0,40.495,11.779,82.313,504.638,132.05,0.0,4.316,113.018,14.265,6.532,0.0,178.743,756.958,0.0,6.151,9.306000000000001,797.548,147.792,0.0,1068.863,25.233,0.0
CZ0514,9933,14559,117,30,179,897,427,0,20,326,34,28,0,450,2583,0,14,8,2189,271,0,2307,53,0,61.389,15.527,85.108,431.469,207.006,0.0,8.719,143.663,19.409,11.439,0.0,216.674,1198.398,0.0,11.084,4.916,1133.306,147.919,0.0,1175.686,28.285,0.0
CZ0521,19641,28297,226,83,254,1712,933,0,8,606,43,31,0,988,5290,0,33,35,2630,761,0,5888,120,0,117.916,43.643,179.297,1040.905,524.869,0.0,5.0,379.65500000000003,24.247,13.459,0.0,542.502,2901.053,0.0,23.242,20.894000000000002,1396.7549999999999,478.15999999999997,0.0,3534.431,73.98,0.0
CZ0522,11858,17442,132,45,190,1071,646,0,11,353,79,35,0,581,2712,0,25,14,1881,509,0,3501,73,0,99.828,41.088,167.828,918.445,525.039,0.0,8.661,276.521,61.737,40.48,0.0,482.04200000000003,2198.399,0.0,21.532,9.73,1514.9859999999999,399.438,0.0,2879.07,55.166000000000004,0.0
CZ0523,14512,21365,142,35,192,1531,1025,0,13,374,33,38,0,683,4085,0,18,24,2056,431,0,3734,98,0,72.921,19.444,103.317,819.128,530.959,0.0,6.65,220.12,23.303,22.413,0.0,401.907,2131.675,0.0,7.977,13.416,1138.085,237.667,0.0,1992.726,58.282000000000004,0.0
CZ0524,12071,17221,100,43,171,1323,599,0,10,377,24,18,0,626,3474,0,20,13,1503,478,0,3198,94,0,52.019999999999996,24.991,106.77,800.6419999999999,375.636,0.0,7.099,221.371,16.297,13.081999999999999,0.0,355.685,2020.831,0.0,13.141,5.862,861.907,309.011,0.0,1857.471,58.192,0.0
CZ0525,9047,13250,125,26,184,891,349,0,6,299,12,22,0,436,2504,0,12,9,1470,320,0,2316,66,0,64.36,14.262,106.107,476.612,184.881,0.0,4.332,150.607,7.5,12.687,0.0,231.77,1264.602,0.0,10.858,4.584,732.583,158.847,0.0,1239.215,36.185,0.0
CZ0531,14411,21380,124,59,236,1434,788,0,11,360,36,15,0,646,3757,0,35,18,1802,689,0,4317,62,22,99.202,35.358,169.77,1047.924,543.288,0.0,8.023,249.22,27.002,10.84,0.0,472.873,2580.758,0.0,22.028,13.054,1245.322,485.561,0.0,3126.706,51.194,11.87
CZ0532,9957,14046,100,22,171,1053,446,0,10,368,51,24,0,435,2706,0,16,17,1309,381,0,2790,51,7,77.774,15.548,121.618,778.438,351.0,0.0,6.194,251.457,41.948,16.03,0.0,307.282,1798.903,0.0,13.116,12.715,909.063,315.801,0.0,2141.061,35.163,6.863
CZ0533,15080,24034,176,35,244,1465,833,0,37,332,40,38,0,756,3867,0,26,20,2104,715,0,4250,63,79,123.494,28.269,172.759,1003.2660000000001,502.341,0.0,23.029,213.848,28.405,28.603,0.0,488.721,2309.171,0.0,14.314,12.989,1332.753,504.99,0.0,2724.07,44.182,44.795
CZ0534,15922,23339,178,49,284,1727,719,0,27,530,48,35,0,1012,4132,0,34,24,2256,610,0,4120,102,35,92.813,24.402,171.574,1008.774,417.596,0.0,14.82,300.203,34.696,22.165,0.0,557.339,2254.317,0.0,18.065,14.587,1215.81,372.017,0.0,2397.071,59.666,24.092
CZ0631,12304,17361,154,38,136,989,732,0,9,342,37,12,0,591,3369,0,15,42,1488,614,2,3670,53,11,128.24,25.641000000000002,109.071,873.04,614.555,0.0,5.08,279.031,27.685000000000002,8.594,0.0,475.497,2667.94,0.0,15.236,52.678,1190.72,531.285,2.387,3143.57,40.204,9.566
CZ0632,16275,22904,154,51,194,1567,990,0,10,515,33,10,0,943,4765,0,21,15,2094,734,16,4041,91,31,123.912,40.827,152.76,1118.642,722.4,0.0,5.433,358.116,21.187,9.346,0.0,684.489,3419.791,0.0,9.857,9.117,1439.217,567.733,13.349,2709.581,65.504,28.738
CZ0633,11901,17092,77,30,127,979,1048,0,11,291,24,14,0,547,3155,0,29,13,1816,538,5,3148,37,12,62.952999999999996,35.857,130.924,965.327,1073.089,0.0,7.339,284.106,20.321,21.179,0.0,542.754,2932.844,0.0,34.482,16.804,1780.2259999999999,525.345,3.749,3114.931,32.624,15.139000000000001
CZ0634,17770,25373,119,55,253,1775,1012,0,16,446,32,17,0,1049,4272,0,32,17,2102,979,44,5400,66,84,103.32300000000001,44.432,191.139,1405.577,831.054,0.0,14.612,340.962,28.666,9.763,0.0,821.638,3440.939,0.0,25.655,14.068999999999999,1692.546,794.388,31.398,4371.499,62.994,75.359
CZ0635,23005,33214,142,59,271,1886,1880,0,10,628,45,27,0,1144,6763,0,30,15,3019,1046,34,5836,72,98,88.781,38.654,202.511,1345.37,1321.994,0.0,7.444,426.718,25.123,27.746,0.0,777.976,4691.376,0.0,22.108,11.264,2000.478,786.619,24.342,3877.89,51.815,71.761
CZ0641,12890,18844,115,32,205,1330,743,0,8,305,20,17,6,752,3308,11,16,13,1562,669,23,3626,31,98,89.401,22.71,143.392,908.503,487.068,0.0,9.846,190.376,18.383,10.789,3.31,515.997,2271.059,7.769,10.003,10.169,1043.04,417.901,15.18,2525.53,21.826,77.749
CZ0642,13716,21825,158,22,186,1085,595,0,9,332,12,26,6,721,4249,11,10,18,2492,381,26,3293,33,51,36.906,5.641,45.909,264.123,133.187,0.0,2.342,77.911,2.715,5.8420000000000005,1.861,162.111,967.751,2.629,2.394,4.136,604.346,86.607,5.9110000000000005,765.949,8.265,13.477
CZ0643,13081,18631,104,19,178,1321,530,0,6,387,22,18,6,1276,3284,5,20,12,1619,561,22,3581,35,75,60.304,7.727,94.35,706.256,312.532,0.0,4.021,182.1,8.814,13.211,2.939,647.047,1751.594,2.09,8.453,7.56,908.553,304.435,13.355,1903.307,16.651,44.69
CZ0644,4794,7282,45,17,97,589,234,0,8,106,3,5,2,333,1159,2,0,7,465,206,3,1468,14,31,14.579,4.966,34.118,188.191,76.748,0.0,3.638,32.049,0.8069999999999999,1.059,0.405,107.27199999999999,345.564,0.571,0.0,3.383,137.168,68.349,1.4220000000000002,464.493,2.863,12.353
CZ0645,7432,11709,47,26,110,818,355,0,5,184,7,16,5,356,2109,5,11,9,794,324,7,2151,18,75,16.469,9.78,37.28,267.71,127.388,0.0,2.115,58.247,2.951,5.539,2.331,128.511,728.645,2.755,3.9859999999999998,2.336,272.807,107.779,2.322,791.236,5.33,24.482
CZ0646,11964,18863,107,20,190,1528,682,0,9,288,15,20,1,711,2917,13,27,21,1303,662,40,3282,30,98,42.161,14.433,80.54,679.052,275.91,0.0,3.399,127.57,5.465,8.593,0.806,301.44,1229.778,6.811,12.055,13.657,517.931,275.609,17.447,1431.624,13.685,42.035000000000004
CZ0647,15834,24485,103,39,258,1747,707,0,11,343,17,28,7,1001,3485,14,25,19,1504,837,18,5541,39,91,56.95,19.141,149.742,918.62,387.829,0.0,5.232,183.464,13.697,13.348,4.6259999999999994,560.227,1876.151,11.776,16.433,10.941,828.896,516.964,8.768,3133.647,20.009,63.553
CZ0711,1556,2586,22,2,32,235,54,0,4,55,4,1,2,61,303,0,0,2,138,75,1,553,5,7,16.574,2.0,22.707,163.413,41.045,0.0,2.539,35.433,2.718,0.685,1.315,39.352000000000004,238.321,0.0,0.0,1.685,103.032,51.598,0.82,369.248,2.798,4.718
CZ0712,16935,25553,174,66,262,1862,747,0,16,498,38,23,7,807,4297,0,22,33,2307,703,14,4815,41,203,103.089,37.222,182.89,1178.854,451.092,0.0,10.443,298.782,22.327,14.962,4.6129999999999995,488.637,2375.962,0.0,19.401,18.268,1230.05,504.62399999999997,10.077,2958.011,23.244,167.438
CZ0713,13863,21236,112,35,243,1936,744,0,7,350,26,25,4,736,3187,0,18,46,1428,707,15,4083,37,124,64.579,16.97,141.803,1139.939,438.723,0.0,3.715,188.041,12.998,13.408,2.948,437.56,1836.307,0.0,9.582,34.466,790.034,474.487,11.068,2370.752,29.015,83.606
CZ0714,17407,27149,115,37,277,2425,743,0,7,454,36,22,7,713,4004,0,28,20,1704,776,9,5801,30,199,57.085,14.746,151.821,1343.12,365.88100000000003,0.0,2.102,223.695,18.666,9.997,4.019,370.19599999999997,1997.247,0.0,12.571,11.651,892.712,435.796,5.511,3047.074,14.601,121.485
CZ0715,9187,13969,84,29,132,1173,355,0,7,271,11,27,1,392,2073,0,20,9,1030,457,6,2982,35,93,87.206,18.678,107.549,927.539,259.957,0.0,4.769,205.034,9.43,21.433,1.02,264.76,1501.936,0.0,14.84,6.594,723.369,360.617,3.27,2181.578,29.949,70.475
CZ0721,13435,19923,142,35,185,2155,693,0,5,349,14,23,0,591,2826,0,18,12,1395,686,0,4078,44,184,84.30199999999999,18.527,104.937,1308.233,412.941,0.0,2.18,200.454,9.687,9.047,0.0,335.546,1555.739,0.0,12.623,6.225,792.491,440.685,0.0,2359.051,21.676,125.662
CZ0722,8164,12161,90,23,133,899,391,0,2,350,9,14,0,313,2115,0,11,9,1080,360,0,2257,10,98,31.25,9.517,55.327999999999996,381.653,130.973,0.0,1.109,130.131,2.633,6.222,0.0,112.025,763.289,0.0,4.996,3.486,428.936,145.637,0.0,847.335,2.75,42.725
CZ0723,11094,17006,135,37,239,1420,635,0,7,288,19,9,0,479,3100,0,21,12,1316,352,0,2925,27,73,45.203,14.004,76.413,486.357,208.982,0.0,1.959,92.112,7.317,2.356,0.0,173.704,1051.545,0.0,6.93,4.143,445.718,113.641,0.0,1032.347,8.243,29.027
CZ0724,9814,14241,61,36,155,1130,514,0,8,314,20,14,0,407,2607,0,28,14,1430,316,0,2643,26,91,30.788,16.333,77.656,520.162,230.463,0.0,2.584,150.261,6.441,5.076,0.0,184.189,1098.95,0.0,13.861,5.252000000000001,618.378,124.823,0.0,1164.345,10.562999999999999,39.873
CZ0801,10488,17856,79,31,241,1697,462,0,9,261,21,8,0,414,1726,16,9,19,1003,629,0,3756,23,84,42.128,14.734,118.387,928.724,241.59199999999998,0.0,5.930000000000001,131.53,9.342,4.578,0.0,206.643,914.391,8.819,6.8500000000000005,8.456,525.951,349.488,0.0,2024.703,11.861,45.893
CZ0802,20827,35459,189,74,492,2680,1363,0,14,516,27,31,0,1132,4328,28,24,24,2201,805,0,6713,104,82,50.717999999999996,21.176,135.381,735.71,378.147,0.0,3.5180000000000002,145.005,7.015000000000001,7.643,0.0,318.891,1172.34,8.541,6.657,6.355,597.468,221.944,0.0,1831.591,27.499,24.4
CZ0803,25854,52027,209,62,548,3944,1623,0,19,513,36,13,0,1215,3381,22,12,29,2158,1147,0,10774,67,82,62.785,17.573,164.52,1165.749,464.19,0.0,4.966,137.733,9.697,3.655,0.0,328.376,957.893,6.912,3.6,8.469,600.018,351.396,0.0,3172.024,17.461,22.975
CZ0804,12073,18316,152,33,265,1608,650,0,16,331,55,14,0,510,2840,14,12,18,1296,466,0,3675,32,86,65.199,14.198,87.11,682.476,263.413,0.0,6.071,127.662,15.912,4.378,0.0,209.546,1118.527,4.109,4.516,6.606,501.972,193.425,0.0,1442.566,12.315,40.0
CZ0805,15489,24760,181,53,307,1734,778,0,9,382,39,23,0,662,3336,20,12,42,1742,515,0,5528,47,79,66.122,16.752,138.794,777.906,341.606,0.0,5.159,147.294,18.088,7.282,0.0,276.85,1245.625,6.682,6.184,17.57,623.126,221.693,0.0,2423.818,22.634,36.81
CZ0806,27313,50988,238,98,580,3491,1306,0,26,707,34,26,0,1378,5251,35,33,35,3392,1133,0,9367,71,112,80.659,29.894000000000002,171.247,1002.102,381.287,0.0,7.087,206.462,11.086,8.102,0.0,383.027,1494.4,12.694,13.957,10.714,1022.836,360.261,0.0,2744.472,24.408,35.29
CZZZZZ,442,681,12,0,1,22,12,0,1,8,1,2,0,11,159,0,0,0,174,2,0,37,0,0,55.379000000000005,0.0,4.167,127.272,68.909,0.0,5.882,27.581,12.5,17.262,0.0,65.768,827.494,0.0,0.0,0.0,772.932,22.549,0.0,192.298,0.0,0.0
