NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ020B,44305,66206,474,249,485,3541,2346,0,46,999,79,64,0,2506,11397,72,42,86,7485,1980,0,12146,308,0,218.845,120.253,201.873,1568.926,1068.562,0.0,17.952,441.257,37.269,31.247,0.0,1092.847,5002.547,35.303,18.136,46.304,3168.238,935.164,0.0,5357.655,137.604,0.0
CZ020C,22515,35543,220,111,180,2123,1274,0,22,550,45,38,0,1165,4679,26,28,66,3640,1257,0,6980,111,0,93.765,57.443,83.54,1053.983,636.657,0.0,12.068,287.591,17.719,14.862,0.0,525.705,2115.258,9.767,13.941,34.074,1621.95,688.204,0.0,3476.641,56.816,0.0
CZ0311,68615,100324,681,226,827,5962,3338,0,79,2659,206,167,0,3059,20790,0,106,114,10071,2919,0,17044,304,63,240.975,94.41,328.8,2275.835,1288.997,0.0,28.347,980.067,74.384,72.177,0.0,1062.741,7160.208,0.0,41.46,41.187,3311.7490000000003,1178.395,0.0,6243.067,149.555,27.636
CZ0312,19785,31529,263,76,266,2078,973,0,25,622,34,43,0,909,5399,0,30,34,2504,906,0,5474,123,26,83.698,23.076,80.252,659.315,281.42,0.0,6.501,189.884,12.134,13.610000000000001,0.0,273.855,1671.425,0.0,9.194,10.797,728.78,257.838,0.0,1656.76,33.783,7.708
CZ0313,36362,55526,337,89,398,3439,2090,0,44,1427,65,44,0,1779,9308,0,50,67,4778,1798,0,10432,156,61,161.781,40.676,225.391,1831.049,1043.241,0.0,20.047,733.843,33.929,23.426,0.0,950.46,4696.167,0.0,17.795,42.074,2293.035,1003.894,0.0,5449.035,85.648,48.504
CZ0314,31532,48762,313,93,301,2837,2048,0,24,1069,154,59,0,1371,9368,0,51,60,3905,1491,0,8213,139,36,136.587,37.268,155.666,1343.562,871.88,0.0,9.091,525.857,70.104,22.905,0.0,616.817,3931.384,0.0,26.598,24.872,1655.731,717.909,0.0,3675.549,66.515,11.704
CZ0315,17713,27927,169,50,258,1743,927,0,17,568,45,39,0,780,5000,0,45,39,2251,881,0,4791,85,25,112.502,27.686,139.549,955.651,468.832,0.0,15.236,347.268,30.024,15.506,0.0,415.043,2667.168,0.0,25.803,25.872,1181.815,478.32800000000003,0.0,2538.057,45.739,9.934000000000001
CZ0316,33436,51440,334,113,331,3213,1890,0,40,1013,123,58,0,1450,9286,0,57,68,3919,1449,0,9898,151,43,197.204,76.703,166.309,1944.016,1062.289,0.0,32.748,592.715,76.629,43.825,0.0,730.366,5185.074,0.0,38.281,36.303,2130.927,926.645,0.0,5541.66,94.813,23.488
CZ0317,45348,68154,442,146,410,3712,2693,0,106,1319,82,60,0,2133,13002,0,61,114,6266,2067,0,12484,204,47,169.741,68.193,174.173,1582.944,1147.421,0.0,42.967,561.114,39.419,22.0,0.0,935.949,5331.004,0.0,24.657,57.202,2419.532,939.901,0.0,5275.861,84.956,22.972
CZ0321,25349,40386,186,79,296,3081,1598,0,17,576,125,80,0,993,6394,38,32,48,3004,1182,0,7462,158,0,96.683,44.004,152.583,1555.453,854.204,0.0,5.754,271.752,62.187,41.301,0.0,469.138,2871.779,20.036,16.476,24.875,1392.974,530.297,0.0,3610.506,79.996,0.0
CZ0322,38924,58994,357,122,513,4031,2049,0,43,854,93,72,0,1933,9901,54,35,90,4860,1611,0,12105,201,0,216.026,60.525999999999996,293.765,2445.043,1159.877,0.0,24.759,528.712,49.096,40.699,0.0,1056.246,5074.513,33.772,15.582,48.222,2678.902,974.873,0.0,6987.494,111.886,0.0
CZ0323,78501,122486,760,201,879,6386,3637,0,57,2177,204,196,0,3395,23870,114,61,216,12964,2535,0,20630,219,0,188.976,48.752,207.964,1568.49,889.72,0.0,13.873,523.832,51.621,49.911,0.0,827.695,5604.699,32.211999999999996,15.455,52.167,3123.292,633.203,0.0,5012.884,55.231,0.0
CZ0324,29696,45780,283,94,424,3351,1583,0,39,768,105,52,0,1671,7017,59,35,104,3509,1435,0,9008,159,0,171.912,48.06,265.561,2144.214,1051.493,0.0,25.445,438.805,71.582,36.8,0.0,1018.458,3982.842,42.39,27.403,57.51,1995.175,965.287,0.0,5849.186,107.881,0.0
CZ0325,33306,51273,354,97,400,3440,1637,0,52,799,125,74,0,1620,8668,58,43,82,4494,1422,0,9742,199,0,140.956,36.586,174.783,1401.118,701.715,0.0,35.27,300.74,54.498,30.108999999999998,0.0,659.136,3264.065,19.477999999999998,22.492,26.854,1660.328,625.75,0.0,4168.729,77.41,0.0
CZ0326,21747,33123,235,50,245,2121,1004,0,35,555,59,39,0,1127,5302,63,18,53,2797,1016,0,6915,113,0,98.501,19.436,90.238,894.286,459.112,0.0,10.197,229.691,25.904,18.976,0.0,491.292,2287.889,28.419,7.466,29.181,1233.195,479.77,0.0,3140.911,55.534,0.0
CZ0327,18952,33084,248,62,319,2409,947,0,18,381,41,35,0,878,3342,32,16,40,2361,1260,0,6447,116,0,114.766,32.102000000000004,118.279,1098.223,362.975,0.0,10.759,138.517,20.329,16.312,0.0,359.845,1236.14,16.617,7.879,12.562,923.947,538.545,0.0,2648.091,44.113,0.0
CZ0411,22257,40387,292,101,347,2812,813,0,22,615,76,40,0,939,4505,0,39,49,3068,880,0,7541,118,0,102.915,37.603,128.911,1044.79,266.086,0.0,7.963,234.053,25.862,16.508,0.0,319.74,1560.095,0.0,12.625,15.822,1054.729,335.149,0.0,2786.295,50.841,0.0
CZ0412,32030,54670,316,139,489,3598,1167,0,36,871,139,55,0,1543,7480,0,58,47,4708,988,0,10107,289,0,110.787,53.207,170.276,1228.484,358.101,0.0,14.543,284.774,40.667,15.051,0.0,491.819,2278.906,0.0,21.315,17.435,1420.746,329.551,0.0,3167.08,97.24,0.0
CZ0413,28926,53804,356,114,443,4387,1192,0,30,837,120,34,0,1558,4860,0,43,40,3683,909,0,10118,202,0,92.778,27.957,119.402,1191.233,301.227,0.0,7.103,202.129,28.758,11.582,0.0,403.864,1201.832,0.0,10.532,9.811,944.0699999999999,248.694,0.0,2639.726,59.302,0.0
CZ0421,31848,55543,310,82,469,4327,1063,0,35,1002,143,59,0,1427,5433,0,66,36,4388,1151,0,11671,186,0,95.052,25.252,164.33,1358.368,325.574,0.0,11.352,325.804,45.328,17.328,0.0,454.296,1744.165,0.0,23.964,12.149,1418.102,369.406,0.0,3642.916,66.6,0.0
CZ0422,37044,69862,481,92,520,4702,1245,0,62,1029,99,52,0,1813,6827,0,63,38,4255,1571,0,13923,272,0,113.86,24.223,123.231,1183.028,306.216,0.0,13.027000000000001,249.168,21.359,12.99,0.0,443.342,1625.903,0.0,19.873,9.887,1023.689,408.189,0.0,3452.912,69.121,0.0
CZ0423,47161,74576,588,140,559,4998,1607,0,60,1471,147,85,0,2029,10477,0,57,61,6687,2183,0,15680,332,0,225.165,56.124,228.242,2089.87,624.081,0.0,30.076999999999998,564.945,55.583,35.938,0.0,821.916,3993.984,0.0,29.869,25.998,2589.025,958.854,0.0,6415.191,155.149,0.0
CZ0424,33902,57348,404,68,461,4273,1249,0,34,801,85,48,0,1513,6216,0,58,54,3490,1661,0,13283,204,0,158.375,26.519000000000002,217.295,2040.061,527.577,0.0,15.074,350.743,44.71,16.88,0.0,683.614,2492.936,0.0,32.075,23.439,1428.606,764.422,0.0,6188.006,89.647,0.0
CZ0425,40236,78015,645,83,524,5263,1236,0,45,1298,121,49,0,1720,6818,0,52,38,4409,1819,0,15881,235,0,211.28900000000002,22.133,142.126,1512.428,361.166,0.0,17.354,365.109,33.627,12.332,0.0,471.728,1869.054,0.0,13.089,10.52,1291.064,519.855,0.0,4475.238,71.885,0.0
CZ0426,47785,87404,645,96,578,5963,1613,0,42,1706,105,54,0,1893,9675,0,87,61,5214,1642,0,18177,234,0,162.848,24.399,145.785,1482.176,387.502,0.0,9.665,421.415,25.533,12.518,0.0,456.516,2310.945,0.0,22.147000000000002,15.785,1259.145,410.932,0.0,4492.938,59.771,0.0
CZ0427,48772,85821,606,110,513,5436,1343,0,27,1744,243,81,0,2355,9492,0,68,44,7470,1637,0,17322,281,0,162.436,30.401,142.087,1497.089,373.578,0.0,8.794,464.927,60.503,21.569,0.0,631.472,2492.473,0.0,16.945,12.605,1982.972,446.394,0.0,4781.157,74.55,0.0
CZ0511,42376,72762,557,127,704,5593,1457,0,66,944,163,44,0,1765,7619,0,69,117,7671,1697,0,13590,193,0,180.977,46.657,232.989,1841.618,465.829,0.0,23.537,310.842,40.946,15.045,0.0,553.926,2497.104,0.0,21.103,36.76,2498.99,589.433,0.0,4379.697,64.525,0.0
CZ0512,39072,60209,403,120,521,4449,1251,0,58,1231,73,53,0,1542,10224,0,55,59,7736,1096,0,9994,207,0,106.502,30.632,152.892,1216.695,341.67,0.0,16.264,338.49,22.871,17.758,0.0,441.552,2804.321,0.0,16.326,18.203,2126.0480000000002,311.146,0.0,2675.076,63.526,0.0
CZ0513,49543,76696,664,164,654,5541,1740,0,47,1468,101,74,0,2344,9947,0,80,93,11052,1432,0,13835,307,0,173.426,49.869,207.778,1591.445,494.901,0.0,12.517,399.882,31.416,20.587,0.0,646.546,2751.508,0.0,20.882,25.693,3003.146,418.708,0.0,3870.387,81.313,0.0
CZ0514,31577,45394,348,82,505,2900,1373,0,63,909,89,103,0,1389,8139,0,49,33,7200,957,0,7286,152,0,123.295,31.0,176.789,953.768,449.276,0.0,17.331,299.417,35.215,38.36,0.0,468.195,2639.05,0.0,20.376,10.2,2463.804,342.534,0.0,2471.483,59.906,0.0
CZ0521,64972,94146,720,237,755,5241,2965,0,61,2084,121,124,0,3004,19152,0,76,99,9769,2334,0,17901,329,0,226.888,78.206,296.273,1888.655,992.48,0.0,19.182000000000002,731.074,43.307,35.826,0.0,998.821,5902.423,0.0,33.775,38.977000000000004,2916.553,850.727,0.0,6314.831,132.005,0.0
CZ0522,34633,51578,362,140,510,3108,1780,0,25,1023,168,104,0,1728,8306,0,71,65,5666,1295,0,10102,180,0,162.584,66.412,265.634,1520.792,886.34,0.0,12.483,495.577,90.724,62.93,0.0,831.949,3770.243,0.0,37.412,29.533,2618.792,637.675,0.0,4817.006,93.906,0.0
CZ0523,50621,76647,495,134,615,4792,3415,0,46,1209,113,118,0,2356,14746,0,73,72,7212,1439,0,13497,289,0,162.619,46.856,209.289,1670.163,1120.526,0.0,16.145,442.254,43.638,44.964,0.0,819.821,4756.592,0.0,21.117,27.924,2428.507,505.97,0.0,4476.244,107.371,0.0
CZ0524,35733,52614,377,126,535,3679,1766,0,39,1130,79,54,0,1930,10117,0,58,47,4459,1481,0,9594,262,0,119.481,46.584,196.78300000000002,1395.741,667.851,0.0,15.366,412.451,32.145,22.166,0.0,695.242,3712.624,0.0,23.16,14.278,1620.223,566.026,0.0,3457.256,102.627,0.0
CZ0525,45272,69687,574,135,751,4432,1779,0,43,1324,73,80,0,2122,12724,0,65,78,7007,1576,0,12155,354,0,170.037,42.607,246.802,1366.848,548.158,0.0,13.662,398.674,24.263,28.082,0.0,642.612,3716.588,0.0,23.727,22.758,2074.254,480.779,0.0,3686.694,113.438,0.0
CZ0531,40753,60349,345,135,641,3818,2416,0,54,1000,113,53,0,1751,10939,0,77,54,4953,1828,0,12315,198,63,162.468,58.525999999999996,298.789,1818.147,1094.884,0.0,23.059,445.313,51.076,21.712,0.0,817.334,4758.6,0.0,37.57,23.938,2234.459,839.505,0.0,5695.127,92.588,26.895
CZ0532,52728,77013,528,129,713,4798,2513,0,48,1679,178,126,0,2337,15212,0,83,80,7757,1910,0,14329,253,55,193.291,46.306,284.157,1886.25,921.22,0.0,18.22,649.625,82.179,45.364,0.0,895.388,5259.245,0.0,36.511,32.46,2717.257,793.597,0.0,5517.406,97.621,23.853
CZ0533,43118,66132,416,100,684,3907,2435,0,100,1077,106,97,0,2160,11822,0,73,48,5888,1966,0,11862,193,184,184.571,45.421,287.472,1628.679,908.607,0.0,39.856,410.04200000000003,44.55,44.45,0.0,838.459,4246.67,0.0,26.076,20.025,2281.296,838.387,0.0,4702.899,79.55799999999999,72.977
CZ0534,53154,77117,597,187,967,5525,2358,0,75,1575,154,116,0,3280,14812,0,95,67,7913,1747,0,13279,307,100,195.97299999999998,54.397,333.196,1963.59,788.096,0.0,28.794,545.507,63.407,43.739,0.0,1078.877,4646.541,0.0,31.799,25.636,2535.384,653.398,0.0,4557.224,115.708,38.76
CZ0631,39698,58091,445,102,414,3228,2441,0,44,1018,132,41,0,1915,10766,0,61,94,5055,2003,18,11695,178,48,222.288,46.837,202.893,1600.172,1164.926,0.0,14.494,500.138,58.343,21.446,0.0,930.57,4988.408,0.0,30.163,73.923,2355.698,1052.362,7.207,5829.982,76.422,23.753
CZ0632,48663,71755,426,161,593,4729,2651,0,37,1562,100,61,0,2691,14333,0,65,63,6549,2078,50,12182,228,104,189.173,69.282,253.972,1947.84,1167.799,0.0,11.687,637.519,44.155,24.137,0.0,1168.808,5848.057,0.0,20.509,23.206,2564.726,922.142,23.266000000000002,4829.786,105.322,48.594
CZ0633,32103,46613,237,87,293,2582,2793,0,25,789,60,41,0,1606,8550,0,64,39,4756,1419,18,8570,132,42,110.627,55.774,188.544,1504.237,1691.695,0.0,10.667,461.041,31.327,30.451,0.0,879.374,4582.145,0.0,47.329,25.419,2710.342,800.394,11.783,4866.875,63.765,28.204
CZ0634,43893,63550,303,111,627,4485,2502,0,33,1119,89,44,0,2425,11066,0,67,47,5492,2445,81,12627,148,182,153.62,59.118,303.589,2217.839,1294.658,0.0,19.824,538.216,45.385999999999996,17.097,0.0,1199.766,5397.982,0.0,38.567,21.804,2645.633,1244.29,45.211999999999996,6457.733,91.419,108.261
CZ0635,51487,74570,354,151,568,4223,3994,0,42,1276,106,58,0,2602,15493,0,67,56,6939,2217,66,12919,176,180,152.12800000000001,65.464,303.862,2028.832,1927.918,0.0,17.537,644.72,41.222,35.596000000000004,0.0,1200.435,7208.769,0.0,37.7,28.708,3081.573,1161.051,34.63,5946.301,85.062,98.475
CZ0641,43759,64167,355,103,728,4486,2483,0,34,1099,48,64,21,2621,11652,34,49,53,5560,2137,76,11801,94,261,151.107,46.998,271.491,1735.899,940.962,0.0,18.334,413.474,24.809,26.262,6.575,990.52,4506.964,13.298,19.119,20.817,2101.894,805.588,27.81,4708.016,44.766,125.312
CZ0642,115657,180020,1272,220,1539,8752,4957,0,87,3117,116,176,56,5722,38657,111,78,116,21055,2890,202,25826,206,502,246.356,42.759,298.561,1679.31,937.95,0.0,17.871,596.453,22.289,33.376,11.003,1080.271,7346.134,21.333000000000002,14.93,23.488,4112.417,550.504,38.635,4888.88,41.011,96.44800000000001
CZ0643,52742,75737,419,79,756,5071,2222,0,21,1498,56,82,22,4255,14927,36,64,68,6772,2165,81,13678,131,339,129.095,20.422,224.134,1518.944,725.364,0.0,7.316,429.856,17.224,28.444,6.027,1339.994,4309.251,8.667,18.194,20.836,2018.886,664.451,24.987,4142.747,38.943,106.209
CZ0644,33922,53836,337,91,557,3582,1514,0,28,795,46,41,11,2503,8831,25,25,51,3974,1458,55,9576,157,265,71.261,20.478,124.095,768.125,328.758,0.0,7.596,164.228,9.551,8.163,2.44,534.268,1787.386,5.333,4.348,11.533,796.1129999999999,318.565,10.863,2031.115,31.783,63.991
CZ0645,46467,71974,296,132,747,5157,2275,0,26,1085,53,73,20,2314,12492,44,56,63,5257,2190,46,13484,103,554,67.278,33.048,169.74099999999999,1204.93,532.0889999999999,0.0,7.063,243.465,13.946,17.025,5.383,540.822,2873.784,10.849,12.979,14.792,1205.873,501.176,10.218,3185.414,23.695,126.424
CZ0646,38046,57857,334,95,600,4356,2095,0,17,897,55,73,14,2212,10386,45,56,58,4330,1900,109,10012,111,291,94.591,34.575,178.691,1381.544,617.893,0.0,5.845,269.656,13.891,21.572,3.592,653.359,2960.899,13.924,18.492,21.965,1225.569,580.347,33.59,3048.728,32.943,88.323
CZ0647,45396,72610,310,142,841,5163,2081,0,44,1012,71,69,20,2963,9888,34,64,54,4363,2287,57,15560,119,254,121.417,48.762,323.821,1958.123,795.736,0.0,18.16,363.319,28.884999999999998,25.03,8.689,1154.839,3710.153,18.618,28.255,21.769,1648.253,958.083,21.028,6286.066,44.335,116.664
CZ0711,11229,19048,98,36,241,1614,435,0,13,419,19,19,5,447,2329,0,17,13,1165,517,6,3755,30,51,35.38,10.147,72.256,511.877,132.742,0.0,4.51,127.954,6.327,5.464,2.137,132.934,728.815,0.0,4.183,4.1850000000000005,362.992,173.692,2.1109999999999998,1154.0339999999999,9.75,18.501
CZ0712,73648,111180,743,229,1047,7728,3258,0,48,2450,188,122,37,3608,18887,0,102,137,10731,2770,80,20574,194,715,242.54,74.199,374.111,2618.678,1041.076,0.0,19.508,753.68,64.793,40.325,13.221,1128.972,5726.798,0.0,37.851,43.664,3136.672,1034.608,26.967,6760.5869999999995,58.213,303.498
CZ0713,44347,69150,404,111,760,6113,2381,0,18,1140,74,76,15,2285,10707,0,54,145,4764,1902,34,12971,99,294,131.239,35.385,263.008,2147.48,854.44,0.0,6.183,375.196,27.08,23.443,5.683,823.134,3569.947,0.0,19.215,61.63,1563.058,792.119,16.284,4515.689,42.727000000000004,127.085
CZ0714,56136,88737,383,154,931,7766,2575,0,33,1496,118,88,29,2396,13013,0,81,63,5685,2422,38,18156,109,600,124.526,46.438,323.691,2718.892,833.639,0.0,10.174999999999999,498.305,39.64,28.097,9.488,789.6,4313.369,0.0,25.526,21.955,1901.094,865.813,14.924,6167.313,36.219,231.24
CZ0715,40134,63233,394,113,613,4897,1699,0,25,1149,70,119,14,1856,9211,0,69,42,4811,1796,40,12650,136,430,167.171,39.254,229.022,1891.591,614.363,0.0,12.722,426.349,22.965,48.458,4.903,642.851,3296.928,0.0,27.94,17.209,1658.054,722.099,11.786999999999999,4648.107,54.651,163.565
CZ0721,41019,63317,454,117,562,5924,2152,0,32,1096,62,64,0,1764,9338,0,68,47,4567,1960,0,12210,111,491,151.654,36.167,197.1,2185.156,753.153,0.0,8.844,374.57,21.839,18.208,0.0,598.717,3018.976,0.0,24.413,13.566,1517.098,749.587,0.0,4184.031,37.067,209.873
CZ0722,53381,79628,411,149,872,5489,2676,0,26,2206,64,67,0,2094,14882,0,73,84,7106,2204,0,14341,109,528,89.842,32.332,195.468,1246.287,544.073,0.0,4.592,487.436,12.041,16.136,0.0,434.82,3020.752,0.0,16.827,16.726,1503.758,481.349,0.0,3060.484,20.353,116.726
CZ0723,54576,82914,559,196,1278,6600,2561,0,51,1605,82,73,0,2362,16193,0,80,61,7106,1550,0,13737,146,336,125.439,46.058,278.982,1462.034,567.967,0.0,9.857,332.624,18.892,14.529,0.0,528.09,3496.946,0.0,16.809,14.290000000000001,1522.471,344.771,0.0,3106.619,30.678,82.938
CZ0724,68191,99888,517,190,1064,7366,3489,0,53,2142,108,100,0,2849,18764,0,114,76,9702,1781,0,19203,163,510,125.503,49.991,263.454,1834.026,846.128,0.0,10.635,534.256,24.735,22.735,0.0,681.667,4420.347,0.0,32.932,17.807,2310.649,447.432,0.0,4607.055,41.403999999999996,129.235
CZ0801,39073,68828,337,120,815,6094,1937,0,47,947,76,42,0,1716,6313,42,34,85,3722,2175,0,14165,112,294,110.435,36.656,269.293,2101.784,625.54,0.0,15.63,309.475,23.259999999999998,13.59,0.0,540.201,2103.297,15.356,13.611,26.244,1227.745,760.06,0.0,4771.349,34.803,101.701
CZ0802,80543,129247,667,314,2045,10185,4898,0,58,2053,119,123,0,4221,18133,87,112,101,9038,2857,0,24860,391,281,143.035,66.30199999999999,440.548,2188.839,1063.105,0.0,12.534,438.755,24.317,26.267,0.0,898.883,3790.645,20.264,25.021,21.405,1895.1,616.735,0.0,5382.444,84.026,61.754
CZ0803,81842,152837,664,217,1713,12363,5141,0,55,1702,106,84,0,3780,11799,72,68,104,7300,3695,0,32429,237,313,167.904,50.613,433.693,3109.273,1272.896,0.0,13.115,403.011,26.659,20.386,0.0,903.062,2823.791,18.615,17.269,24.483,1763.581,939.624,0.0,8177.907,56.937,77.133
CZ0804,55094,86466,709,163,1191,7119,2794,0,54,1441,270,71,0,2616,12882,49,57,66,6427,2313,0,16328,157,387,175.974,40.307,281.072,1787.282,671.85,0.0,13.447,345.199,60.586999999999996,17.53,0.0,628.843,3076.947,10.998,13.353,15.707,1506.214,557.368,0.0,3954.542,39.453,103.331
CZ0805,64223,100247,792,219,1145,7014,3473,0,33,1595,138,94,0,3073,14243,84,82,143,7251,2028,0,22218,222,376,197.066,48.321,315.964,1964.3,912.329,0.0,9.563,386.373,38.719,22.59,0.0,780.496,3428.501,19.489,21.094,48.818,1741.269,576.584,0.0,5929.305,57.848,101.371
CZ0806,106001,186472,992,401,2075,12652,5173,0,65,2748,123,137,0,5169,21713,171,110,112,13272,4204,0,36136,313,435,257.341,98.81700000000001,527.058,3179.866,1290.903,0.0,16.338,678.076,34.171,33.79,0.0,1251.202,5179.309,44.493,32.403,28.831,3328.124,1079.137,0.0,9047.443,81.941,110.738
CZZZZZ,1199,1813,21,1,3,60,40,0,3,31,2,4,0,30,466,0,2,3,436,4,0,93,0,0,88.858,7.692,13.079,254.139,166.694,0.0,21.993000000000002,117.919,20.192,21.036,0.0,127.862,1833.941,0.0,15.278,13.579,1594.04,24.988,0.0,378.704,0.0,0.0
