NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ0421,19924,35543,186,54,314,2768,673,0,20,660,96,40,0,866,3358,0,50,28,2767,717,0,7186,141,0,67.148,19.459,130.585,1021.854,242.197,0.0,8.532,248.432,34.82,13.543,0.0,330.422,1283.767,0.0,20.581,10.241999999999999,1059.139,274.41,0.0,2678.241,56.623,0.0
CZ0422,27930,52899,359,73,383,3478,885,0,50,803,71,35,0,1378,5202,0,51,29,3260,1184,0,10488,201,0,89.86,20.37,94.678,932.743,233.094,0.0,10.548,206.127,15.957,9.48,0.0,359.791,1323.319,0.0,17.755,8.169,831.659,330.825,0.0,2760.575,55.061,0.0
CZ0423,36482,57509,447,97,439,3922,1236,0,43,1120,112,70,0,1549,7989,0,47,46,5073,1708,0,12295,289,0,190.22,43.159,196.912,1786.191,528.076,0.0,25.996,476.229,46.877,32.42,0.0,693.131,3330.281,0.0,27.003,21.429000000000002,2149.859,811.477,0.0,5499.421,141.337,0.0
CZ0424,27626,46010,339,56,373,3560,1033,0,29,663,68,41,0,1270,4955,0,53,45,2738,1357,0,10879,167,0,135.786,22.560000000000002,188.074,1821.719,473.555,0.0,13.499,312.724,39.588,15.223,0.0,614.152,2158.483,0.0,30.963,21.144,1201.958,686.868,0.0,5483.803,79.882,0.0
CZ0425,37196,72574,601,74,474,4893,1147,0,44,1189,109,46,0,1606,6298,0,46,37,4058,1676,0,14675,223,0,201.01,19.843,130.835,1426.421,340.827,0.0,17.188,340.774,30.483999999999998,11.541,0.0,446.407,1749.768,0.0,11.837,10.221,1209.894,487.937,0.0,4196.039,68.967,0.0
CZ0426,36396,67397,493,73,468,4454,1264,0,39,1331,75,49,0,1455,7501,0,65,45,3986,1241,0,13691,166,0,128.597,19.44,121.791,1154.927,316.004,0.0,8.946,343.997,19.323999999999998,11.722,0.0,366.28,1867.77,0.0,16.684,12.249,1006.33,320.743,0.0,3538.451,46.758,0.0
CZ0427,43618,76901,537,96,458,4853,1202,0,25,1558,206,73,0,2091,8434,0,63,41,6563,1485,0,15682,251,0,149.204,27.776,128.717,1369.333,344.964,0.0,8.229,427.54200000000003,52.737,20.019,0.0,572.676,2271.959,0.0,16.034,12.103,1796.106,416.932,0.0,4416.877,68.749,0.0
CZ0511,31127,52326,426,91,523,4175,1066,0,44,692,143,35,0,1278,5538,0,50,92,5538,1235,0,10057,144,0,152.527,39.374,191.685,1533.067,378.103,0.0,19.185,255.389,36.877,13.484,0.0,454.859,2066.059,0.0,17.46,30.998,2058.335,483.126,0.0,3616.059,53.396,0.0
CZ0512,29109,45106,299,80,391,3250,959,0,38,925,46,43,0,1190,7655,0,35,42,5744,797,0,7458,157,0,87.656,23.427,128.805,1004.197,289.726,0.0,12.532,283.844,18.023,15.81,0.0,379.198,2342.861,0.0,12.816,15.382,1762.466,255.507,0.0,2213.49,54.242,0.0
CZ0513,32931,51852,453,121,451,3781,1129,0,29,973,72,52,0,1557,6493,0,50,67,7246,979,0,9291,187,0,136.351,40.161,166.253,1252.173,372.81,0.0,9.299,300.652,26.287,16.465,0.0,493.398,2092.654,0.0,14.831,20.957,2278.769,330.251,0.0,2990.788,57.903,0.0
CZ0514,23447,33676,259,67,385,2135,1039,0,43,681,70,76,0,1017,6038,0,39,23,5375,712,0,5374,114,0,106.255,28.217,149.5,795.359,383.36,0.0,13.972999999999999,249.083,31.951,33.295,0.0,392.947,2198.182,0.0,18.426,7.971,2069.923,290.543,0.0,2080.843,50.163,0.0
CZ0521,49599,71966,541,188,584,4173,2265,0,44,1605,99,89,0,2380,14234,0,65,78,7283,1788,0,13928,255,0,191.476,68.525,263.012,1670.845,839.418,0.0,15.753,634.888,38.783,28.252,0.0,867.743,4936.549,0.0,31.694,32.933,2433.2309999999998,735.84,0.0,5498.682,112.381,0.0
CZ0522,26229,39575,275,107,415,2346,1417,0,21,791,129,85,0,1290,6121,0,53,53,4294,1041,0,7643,148,0,142.496,59.613,242.079,1344.369,803.709,0.0,11.849,443.478,83.128,59.36,0.0,724.758,3275.592,0.0,32.055,25.002,2311.868,580.158,0.0,4275.192,85.287,0.0
CZ0523,40576,61242,405,105,495,3891,2801,0,37,980,89,91,0,1895,11819,0,56,62,5691,1144,0,10783,232,0,141.889,39.921,182.198,1467.244,986.281,0.0,14.237,392.297,38.09,38.11,0.0,714.53,4142.359,0.0,17.57,25.822,2097.722,436.641,0.0,3872.2019999999998,92.89,0.0
CZ0524,29366,43108,308,99,429,3047,1468,0,31,901,66,47,0,1609,8310,0,50,35,3690,1217,0,7843,216,0,104.087,39.232,172.564,1244.349,598.765,0.0,13.474,355.733,29.358,20.451999999999998,0.0,618.953,3284.529,0.0,21.161,11.746,1440.389,505.03499999999997,0.0,3049.478,90.702,0.0
CZ0525,31605,48766,423,100,544,3175,1260,0,31,956,47,63,0,1479,8733,0,48,55,4880,1054,0,8492,265,0,141.267,35.355,199.278,1093.309,436.226,0.0,10.955,315.149,18.037,24.852999999999998,0.0,509.026,2892.937,0.0,19.654,17.865,1632.646,365.327,0.0,2892.5480000000002,95.544,0.0
CZ0531,35329,52247,297,116,574,3305,2080,0,45,881,100,48,0,1498,9656,0,70,48,4314,1560,0,10519,164,54,151.403,52.656,283.807,1692.592,1013.745,0.0,20.757,416.058,47.722,20.678,0.0,756.492,4460.702,0.0,35.734,22.593,2083.963,774.343,0.0,5257.564,84.542,24.639
CZ0532,31862,46143,321,70,440,3039,1529,0,29,1059,120,84,0,1457,8899,0,54,51,4524,1175,0,8813,163,35,145.929,33.558,224.484,1499.125,703.544,0.0,14.033999999999999,508.47,70.286,35.449,0.0,696.215,3875.538,0.0,30.019000000000002,25.333,1998.612,635.308,0.0,4307.307,77.94,18.811
CZ0533,35154,54399,347,79,567,3247,1998,0,83,895,90,83,0,1754,9380,0,60,38,4779,1648,0,9789,159,158,169.383,40.903,263.959,1483.24,809.171,0.0,36.084,373.38,40.702,41.842,0.0,755.16,3748.675,0.0,23.656,18.058,2057.52,762.885,0.0,4237.512,70.667,67.211
CZ0534,40150,58129,453,123,768,4283,1711,0,58,1238,114,90,0,2492,11003,0,76,54,5886,1370,0,10114,238,79,168.716,43.596000000000004,295.002,1722.4759999999999,669.606,0.0,26.012,482.666,55.157,39.03,0.0,934.621,3963.395,0.0,28.017,22.483,2166.198,579.235,0.0,3966.755,102.298,34.768
CZ0631,29702,43257,328,75,330,2490,1828,0,30,760,98,31,0,1458,8081,0,42,64,3767,1497,11,8631,143,38,191.993,37.495,182.834,1412.246,1013.85,0.0,9.588,430.703,51.148,19.538,0.0,814.297,4317.277,0.0,25.72,65.736,2049.514,927.797,5.426,5055.894,68.31,20.657
CZ0632,39154,58202,365,123,470,3871,2166,0,29,1245,79,46,0,2189,11388,0,58,51,5232,1706,44,9818,194,80,178.251,61.275999999999996,228.469,1760.321,1054.94,0.0,9.649,564.116,40.191,17.587,0.0,1056.006,5260.891,0.0,18.512999999999998,20.772,2289.506,838.779,22.059,4337.415,97.376,43.876
CZ0633,27599,40160,196,70,265,2239,2394,0,20,682,52,35,0,1365,7398,0,55,29,4086,1205,16,7337,116,39,101.422,53.241,178.83,1392.798,1550.463,0.0,9.917,434.089,29.815,29.593,0.0,806.593,4252.189,0.0,44.806,23.946,2538.425,744.927,10.946,4513.4,57.361000000000004,27.231
CZ0634,36715,53127,249,97,503,3683,2053,0,30,928,73,34,0,2026,9340,0,57,36,4647,2058,73,10538,125,165,141.691,56.411,276.598,2037.6,1186.76,0.0,19.009,496.967,41.56,14.903,0.0,1111.536,5023.802,0.0,35.77,19.197,2464.39,1151.519,43.109,5988.049,86.34,104.802
CZ0635,43500,63281,291,128,505,3633,3403,0,31,1077,85,44,0,2199,12831,0,53,42,5846,1936,57,11027,150,162,137.192,61.634,282.302,1901.865,1803.371,0.0,15.768,569.2379999999999,36.144,32.688,0.0,1109.134,6619.691,0.0,28.943,21.462,2862.985,1087.932,32.865,5524.577,80.286,91.895
CZ0641,31203,45696,244,70,513,3232,1834,0,24,799,36,48,15,1821,8216,26,38,41,3884,1556,52,8485,72,197,127.843,38.601,228.146,1477.145,813.604,0.0,16.015,354.613,22.483,22.721,5.296,830.917,3797.421,11.318999999999999,15.943999999999999,17.611,1752.814,682.3629999999999,22.708000000000002,4011.47,40.484,110.485
CZ0642,75198,111203,826,151,1005,5796,3198,0,47,2042,77,124,36,3790,24965,64,48,81,13619,1836,133,16899,129,332,165.509,29.947,197.522,1135.748,615.683,0.0,9.571,398.932,15.281,23.672,7.324,728.056,4854.496,12.56,9.475,16.357,2723.309,358.801,25.878,3279.495,26.693,65.677
CZ0643,36538,53008,287,54,501,3541,1487,0,13,1081,36,58,17,3163,9989,26,44,43,4614,1617,55,9599,98,215,106.992,16.27,182.033,1261.981,599.759,0.0,6.106,361.076,13.366999999999999,24.451,5.307,1140.619,3492.158,7.05,14.799,16.362,1667.325,576.707,21.209,3467.686,33.521,85.222
CZ0644,18879,30620,187,50,346,2119,876,0,17,409,26,26,7,1411,4634,12,10,29,2055,790,23,5613,87,152,45.938,12.646,88.077,510.497,210.47,0.0,5.614,97.78,5.731,6.189,1.315,343.769,1073.794,2.528,1.936,7.724,474.703,192.54500000000002,5.777,1350.249,19.871,42.836999999999996
CZ0645,30365,47158,213,82,494,3402,1515,0,17,713,35,45,9,1513,8108,26,37,39,3357,1398,30,8899,63,370,51.3,23.217,120.343,862.409,381.07,0.0,5.183,170.788,10.394,11.489,3.198,388.322,2040.89,7.577,9.399,10.116,845.384,349.375,7.178,2294.828,16.448,91.089
CZ0646,30794,46874,278,75,489,3567,1725,0,15,727,45,58,12,1824,8099,36,50,45,3491,1503,84,8336,90,245,82.266,29.496,153.277,1189.793,527.236,0.0,5.15,228.356,11.938,17.562,3.306,559.958,2450.628,11.866,17.138,18.559,1027.654,483.764,28.254,2647.527,27.751,78.521
CZ0647,37073,59391,251,116,664,4306,1658,0,34,833,61,63,16,2391,8053,27,56,43,3560,1843,49,12747,95,207,105.501,42.64,281.403,1737.657,692.566,0.0,15.297,318.166,26.423,22.963,7.497999999999999,1011.3,3255.656,16.521,25.307,18.252,1449.259,843.435,18.565,5567.972,38.844,104.785
CZ0711,6959,11585,67,21,147,972,268,0,11,249,13,10,4,289,1448,0,10,7,753,315,3,2317,22,33,28.469,6.929,53.797,369.056,97.275,0.0,4.078,92.04,5.014,3.54,1.8559999999999999,99.54,552.956,0.0,2.915,2.873,279.565,130.139,1.414,846.438,7.965,14.139
CZ0712,52558,80342,526,161,731,5572,2338,0,39,1701,126,84,22,2549,13313,0,75,96,7557,2108,56,14866,139,499,201.555,60.758,314.978,2181.465,851.232,0.0,17.726,606.847,50.685,32.49,8.667,921.741,4614.631,0.0,31.981,35.601,2520.694,897.325,22.766,5624.845,47.267,256.719
CZ0713,32482,51211,271,79,574,4590,1768,0,14,812,56,45,13,1700,7725,0,37,107,3339,1464,22,9572,68,226,106.512,28.279,227.03,1857.165,733.596,0.0,5.367,310.274,23.377,17.768,5.267,707.597,2996.668,0.0,15.589,53.797,1285.536,702.218,13.002,3860.046,36.753,114.17
CZ0714,44114,69180,297,118,735,6126,2041,0,27,1174,85,70,20,1883,10218,0,59,50,4427,1967,29,14226,88,474,107.49,38.855000000000004,286.46999999999997,2383.335,727.975,0.0,9.251,432.304,32.488,24.906,7.777,685.1899999999999,3755.907,0.0,21.359,19.448,1651.151,775.248,12.83,5388.642,31.615000000000002,207.711
CZ0715,27358,42629,276,75,417,3403,1132,0,18,783,47,82,9,1254,6214,0,57,30,3190,1230,26,8737,86,292,142.777,32.234,190.709,1584.553,494.418,0.0,9.483,355.456,18.472,39.473,3.864,522.54,2682.818,0.0,25.427,13.013,1326.872,607.097,9.134,3862.915,42.986,135.742
CZ0721,31942,48820,343,88,443,4540,1714,0,20,821,51,48,0,1372,7209,0,57,37,3580,1575,0,9532,95,417,131.127,30.779,175.289,1924.383,672.648,0.0,6.5120000000000005,322.096,19.943,15.263,0.0,527.1,2618.333,0.0,22.187,11.586,1334.772,676.994,0.0,3680.879,33.794,196.329
CZ0722,36875,55056,296,114,617,3847,1890,0,20,1536,45,42,0,1421,10042,0,50,59,4831,1571,0,10071,76,347,69.184,26.057,150.065,961.553,411.401,0.0,3.881,372.86,9.129999999999999,11.728,0.0,318.164,2222.903,0.0,12.427,12.359,1124.946,372.347,0.0,2319.933,14.233,86.81700000000001
CZ0723,36520,54688,396,135,876,4414,1775,0,32,1057,49,49,0,1570,10747,0,49,41,4766,1054,0,9184,105,221,98.406,35.932,212.219,1096.254,439.602,0.0,6.695,243.193,13.236,10.582,0.0,399.056,2600.598,0.0,11.897,9.94,1137.683,262.687,0.0,2335.277,23.622,63.109
CZ0724,49695,73588,374,136,735,5334,2564,0,39,1560,78,69,0,2113,13516,0,89,60,7018,1363,0,14160,116,371,101.187,40.665,208.859,1494.125,686.802,0.0,8.259,438.523,19.436,17.96,0.0,558.071,3550.287,0.0,28.077,15.187,1861.444,375.616,0.0,3755.806,33.409,106.275
CZ0801,29844,53345,265,96,637,4761,1450,0,39,714,61,32,0,1226,4805,31,28,58,2856,1677,0,10795,76,237,94.229,32.003,230.327,1790.975,511.552,0.0,13.625,256.112,19.686,11.317,0.0,432.635,1767.567,13.072000000000001,12.415000000000001,20.032,1035.139,641.716,0.0,4002.182,27.233999999999998,88.202
CZ0802,58619,94345,491,219,1468,7405,3627,0,42,1497,84,94,0,3000,13022,62,82,75,6487,2073,0,18414,291,186,116.708,51.418,345.082,1755.414,862.377,0.0,9.861,354.972,18.587,21.939,0.0,711.543,3008.078,16.529,18.92,17.219,1509.288,495.021,0.0,4372.097,68.606,46.326
CZ0803,65534,124347,513,168,1389,10050,4132,0,42,1329,84,66,0,3005,9297,57,54,80,5744,2890,0,26209,187,238,135.835,40.596,364.658,2620.534,1063.308,0.0,10.106,327.356,22.132,16.586,0.0,743.151,2313.955,14.863,13.669,19.917,1444.418,769.471,0.0,6871.508,46.5,61.393
CZ0804,35625,56145,447,98,797,4699,1788,0,37,913,167,46,0,1687,7905,34,32,44,4100,1541,0,10933,100,257,136.056,30.566,218.828,1410.4569999999999,521.201,0.0,11.036999999999999,266.261,44.021,13.804,0.0,486.833,2315.17,8.671,9.559,12.393,1146.878,437.933,0.0,3115.541,30.45,84.34
CZ0805,43494,69697,541,147,823,4882,2334,0,23,1074,105,66,0,2030,9435,55,47,99,4953,1442,0,15036,149,253,150.606,36.253,257.694,1565.747,707.574,0.0,7.846,293.71999999999997,32.765,18.201,0.0,591.801,2592.88,14.563,14.57,38.258,1333.846,464.528,0.0,4654.122,45.89,79.148
CZ0806,79420,141238,712,308,1582,9607,3806,0,49,2028,94,90,0,3880,16040,125,86,87,10010,3129,0,27236,225,326,192.986,78.99,415.523,2506.219,989.396,0.0,12.762,523.933,27.427,23.476,0.0,969.976,3997.007,33.469,26.793,22.475,2626.27,844.527,0.0,7060.028,62.243,86.491
CZZZZZ,757,1129,17,0,3,51,21,0,1,17,1,2,0,15,285,0,0,2,274,4,0,64,0,0,77.993,0.0,13.079,221.26,87.654,0.0,5.882,51.951,12.5,17.262,0.0,76.252,1280.133,0.0,0.0,11.692,1146.2069999999999,24.988,0.0,273.145,0.0,0.0
