NUTS,SOUCET_HLASU,ZAPSANI_VOLICI,Strana zelených_votes,Švýcarská demokracie_votes,VOLNÝ blok_votes,Svoboda a př. demokracie (SPD)_votes,Česká str.sociálně demokrat._votes,Volte Pr.Blok www.cibulka.net_votes,ALIANCE NÁRODNÍCH SIL_votes,Trikolora Svobodní Soukromníci_votes,Aliance pro budoucnost_votes,Hnutí Prameny_votes,Levice_votes,PŘÍSAHA Roberta Šlachty_votes,"SPOLU – ODS, KDU-ČSL, TOP 09_votes",SENIOŘI 21_votes,Urza.cz: Nechceme vaše hlasy_votes,Koruna Česká (monarch.strana)_votes,PIRÁTI a STAROSTOVÉ_votes,Komunistická str.Čech a Moravy_votes,Moravské zemské hnutí_votes,ANO 2011_votes,Otevřeme ČR normálnímu životu_votes,Moravané_votes,Strana zelených_perc,Švýcarská demokracie_perc,VOLNÝ blok_perc,Svoboda a př. demokracie (SPD)_perc,Česká str.sociálně demokrat._perc,Volte Pr.Blok www.cibulka.net_perc,ALIANCE NÁRODNÍCH SIL_perc,Trikolora Svobodní Soukromníci_perc,Aliance pro budoucnost_perc,Hnutí Prameny_perc,Levice_perc,PŘÍSAHA Roberta Šlachty_perc,"SPOLU – ODS, KDU-ČSL, TOP 09_perc",SENIOŘI 21_perc,Urza.cz: Nechceme vaše hlasy_perc,Koruna Česká (monarch.strana)_perc,PIRÁTI a STAROSTOVÉ_perc,Komunistická str.Čech a Moravy_perc,Moravské zemské hnutí_perc,ANO 2011_perc,Otevřeme ČR normálnímu životu_perc,Moravané_perc
CZ020A,34518,46833,386,157,263,1904,1202,0,32,904,46,39,0,1360,12781,51,44,76,8065,743,0,6329,136,0,85.812,39.221,67.765,442.934,277.872,0.0,8.051,213.92,10.600999999999999,11.972,0.0,325.568,2836.641,12.453,10.768,19.561,1753.103,176.282,0.0,1471.696,35.782,0.0
CZ020B,50896,75914,560,288,539,3938,2693,0,56,1165,84,78,0,2863,13391,85,47,98,8705,2222,0,13747,337,0,233.262,127.737,210.642,1646.811,1131.736,0.0,20.802,469.641,38.067,34.662,0.0,1160.481,5349.235,37.419,19.22,48.166,3394.369,980.275,0.0,5654.522,142.932,0.0
CZ020C,25791,40471,254,127,221,2439,1443,0,24,627,53,43,0,1358,5424,30,32,73,4207,1435,0,7866,135,0,101.359,62.396,89.969,1134.373,674.729,0.0,12.435,302.976,19.835,15.463000000000001,0.0,568.937,2252.164,10.705,14.6,35.919000000000004,1731.592,727.169,0.0,3684.605,60.758,0.0
CZ0311,88458,129142,867,283,1040,7643,4314,0,104,3331,267,211,0,3949,26970,0,139,151,13028,3736,0,21965,383,77,280.538,107.088,377.288,2607.506,1496.481,0.0,33.999,1115.475,86.278,80.391,0.0,1229.532,8340.026,0.0,47.565,46.96,3867.0860000000002,1367.217,0.0,7219.722,167.107,29.734
CZ0312,25712,40979,340,101,332,2696,1283,0,30,818,54,51,0,1150,7044,0,41,39,3299,1162,0,7079,156,37,99.743,29.45,92.999,790.335,349.422,0.0,7.431,240.34,16.443,16.581,0.0,327.637,2046.313,0.0,11.385,11.935,906.606,308.603,0.0,1994.193,40.824,9.791
CZ0313,43785,66500,400,102,488,4127,2516,0,57,1666,77,50,0,2137,11303,0,58,82,5673,2245,0,12548,184,72,174.923,43.209,243.43800000000002,1978.479,1134.568,0.0,23.624,789.117,36.562,24.508,0.0,1026.316,5115.145,0.0,19.419,44.693,2487.199,1112.33,0.0,5903.485,91.794,51.181
CZ0314,36060,55708,344,103,345,3206,2347,0,34,1187,167,60,0,1565,10774,0,60,66,4486,1701,0,9424,152,39,141.466,38.904,162.322,1400.636,918.89,0.0,10.602,544.117,72.029,23.066,0.0,646.242,4148.934,0.0,28.059,25.829,1745.497,750.153,0.0,3862.649,68.449,12.156
CZ0315,22422,35797,209,54,315,2208,1211,0,23,717,47,50,0,956,6311,0,47,49,2917,1051,0,6125,103,29,119.11,28.393,150.037,1045.001,520.662,0.0,16.224,374.991,31.236,17.87,0.0,449.307,2911.438,0.0,26.151,27.628,1312.777,510.491,0.0,2798.979,48.927,10.787
CZ0316,34723,53400,350,117,344,3340,1971,0,40,1052,132,59,0,1492,9687,0,58,69,4062,1495,0,10253,158,44,201.794,77.33200000000001,168.36599999999999,1980.366,1079.2740000000001,0.0,32.748,602.982,78.093,43.978,0.0,737.0649999999999,5265.467,0.0,38.434,36.456,2158.06,940.091,0.0,5639.95,95.9,23.641000000000002
CZ0317,53349,79775,516,183,488,4282,3112,0,149,1538,97,64,0,2555,15507,0,74,125,7353,2397,0,14604,248,57,184.545,75.201,188.186,1684.42,1232.783,0.0,50.558,602.221,41.997,22.81,0.0,1014.481,5798.302,0.0,26.485,59.278,2626.549,1002.249,0.0,5672.057,93.161,24.732
CZ0321,26334,41870,189,85,309,3190,1674,0,18,601,129,85,0,1023,6703,38,32,48,3124,1231,0,7688,167,0,97.388,45.086,154.8,1579.151,869.921,0.0,5.916,277.12,62.945,42.33,0.0,475.53499999999997,2932.278,20.036,16.476,24.875,1417.577,540.322,0.0,3656.128,82.112,0.0
CZ0322,42176,63898,385,128,569,4351,2219,0,43,911,97,75,0,2104,10750,61,40,99,5275,1756,0,13101,212,0,221.259,61.284,309.534,2513.276,1202.593,0.0,24.759,542.902,50.141999999999996,42.789,0.0,1089.432,5240.091,35.542,16.263,50.196,2756.64,1013.77,0.0,7215.663,113.861,0.0
CZ0323,87885,135816,840,239,990,7097,4035,0,62,2444,219,211,0,3813,27126,133,74,239,14429,2743,0,22927,264,0,201.669,55.334,226.585,1682.425,956.956,0.0,14.575,568.194,54.155,52.849,0.0,895.187,6118.434,35.512,17.684,55.945,3357.568,665.693,0.0,5378.189,63.022,0.0
CZ0324,34110,52818,343,108,479,3791,1793,0,44,879,122,57,0,1892,8166,62,40,116,4184,1624,0,10228,182,0,179.358,49.854,273.269,2205.347,1079.902,0.0,26.174,454.005,73.638,37.406,0.0,1048.872,4139.867,42.753,28.014,59.243,2083.871,991.751,0.0,6015.725,110.955,0.0
CZ0325,39393,60675,409,117,478,4081,1888,0,60,965,137,92,0,1945,10438,68,55,105,5390,1609,0,11324,232,0,150.336,39.745,187.091,1507.738,743.931,0.0,36.72,326.767,56.452,32.911,0.0,713.25,3548.175,21.099,24.722,30.482,1807.267,658.687,0.0,4431.765,82.872,0.0
CZ0326,25018,38325,264,66,289,2492,1170,0,41,651,67,43,0,1327,6030,78,25,60,3152,1202,0,7929,132,0,103.484,21.969,96.663,951.128,484.645,0.0,11.025,244.183,27.074,19.495,0.0,521.786,2396.994,30.927,8.69,30.143,1286.783,509.081,0.0,3297.3559999999998,58.573,0.0
CZ0327,22559,39152,341,69,412,2819,1105,0,21,453,48,41,0,1007,3968,34,17,52,2778,1458,0,7801,135,0,130.052,33.147,134.456,1167.611,389.254,0.0,11.271,151.055,21.392,17.382,0.0,382.636,1336.874,16.968,8.113,14.715,994.473,572.234,0.0,2871.138,47.232,0.0
CZ0411,31221,56969,437,133,533,3901,1155,0,36,854,108,58,0,1362,6241,0,48,61,4444,1295,0,10387,168,0,132.38400000000001,44.048,166.417,1263.357,334.057,0.0,10.33,281.211,33.03,20.374,0.0,405.236,1914.154,0.0,14.262,17.95,1337.621,416.44,0.0,3348.828,60.286,0.0
CZ0412,48550,81919,468,212,723,5481,1730,0,50,1348,221,81,0,2393,11218,0,89,72,7313,1494,0,15223,434,0,139.075,67.006,214.62199999999999,1585.9759999999999,465.006,0.0,17.269,376.218,55.657000000000004,20.215,0.0,653.22,3018.382,0.0,26.671,22.153,1938.42,426.48,0.0,4147.953,125.664,0.0
CZ0413,36644,68599,413,135,568,5585,1455,0,33,1044,161,42,0,1983,6092,0,61,63,4751,1141,0,12858,259,0,103.591,32.209,144.276,1421.59,353.136,0.0,7.594,241.824,36.799,12.993,0.0,488.382,1443.579,0.0,14.05,13.901,1148.2,293.721,0.0,3174.194,69.964,0.0
CZ0421,46988,81224,448,111,670,6242,1535,0,53,1517,206,92,0,2140,8149,0,96,55,6455,1644,0,17300,275,0,121.57,31.316,203.815,1742.054,421.769,0.0,14.531,427.434,57.986,25.223,0.0,607.201,2265.793,0.0,29.245,15.634,1828.769,475.209,0.0,4749.063,83.377,0.0
CZ0422,45414,84438,605,110,639,5765,1525,0,74,1262,117,63,0,2203,8376,0,78,46,5207,1973,0,17037,334,0,136.54500000000002,27.203,144.553,1383.752,355.943,0.0,15.513,291.316,24.579,14.972,0.0,513.056,1892.56,0.0,22.255,11.022,1191.108,483.35,0.0,4011.116,81.168,0.0
CZ0423,58006,91162,702,171,682,6069,1964,0,76,1774,178,97,0,2526,13069,0,72,79,8427,2687,0,19036,397,0,248.467,63.366,253.895,2319.049,694.218,0.0,33.793,627.88,62.189,38.993,0.0,923.198,4531.733,0.0,33.756,29.304000000000002,2965.007,1061.818,0.0,7144.77,168.575,0.0
CZ0424,37404,63030,448,74,508,4736,1345,0,39,882,91,56,0,1663,6944,0,63,57,3877,1795,0,14610,216,0,178.985,27.616,230.362,2156.515,560.32,0.0,16.298000000000002,376.841,45.811,18.73,0.0,728.004,2709.131,0.0,33.242,25.37,1533.036,801.099,0.0,6566.184,92.435,0.0
CZ0425,43645,84013,696,92,568,5683,1335,0,54,1412,133,55,0,1880,7470,0,59,42,4814,1967,0,17139,246,0,221.166,23.911,152.288,1597.987,381.212,0.0,19.611,387.601,36.024,13.419,0.0,503.864,1996.827,0.0,14.719,11.466,1375.866,551.377,0.0,4738.441,74.219,0.0
CZ0426,52451,96468,716,104,617,6500,1738,0,48,1847,119,63,0,2080,10696,0,97,66,5787,1803,0,19914,256,0,177.363,26.211,154.258,1597.104,415.602,0.0,10.782,451.231,28.301,14.339,0.0,497.5,2529.564,0.0,24.375,17.096,1379.516,445.153,0.0,4866.894,64.726,0.0
CZ0427,52174,91134,662,117,531,5791,1475,0,28,1864,262,85,0,2529,10111,0,73,51,7969,1760,0,18574,292,0,171.239,31.433,144.817,1547.635,393.367,0.0,8.951,482.052,63.495,22.315,0.0,656.061,2582.08,0.0,17.501,13.838,2058.219,464.35,0.0,4966.426,76.17699999999999,0.0
CZ0511,45820,78517,609,141,760,6061,1565,0,70,1017,173,50,0,1927,8273,0,79,126,8271,1822,0,14667,209,0,190.348,49.88,246.529,1939.351,487.491,0.0,24.253,328.054,42.646,15.991,0.0,586.001,2628.05,0.0,23.175,38.206,2614.434,614.821,0.0,4602.482,68.273,0.0
CZ0512,43842,67581,443,135,585,4933,1390,0,59,1375,90,66,0,1731,11527,0,66,65,8752,1211,0,11188,226,0,114.914,33.315,165.399,1313.7,370.192,0.0,16.443,367.206,26.361,20.371,0.0,483.558,3089.766,0.0,18.532,19.231,2339.908,335.008,0.0,2917.276,68.798,0.0
CZ0513,68284,107633,919,217,931,7397,2377,0,62,1975,132,105,0,3153,14056,0,109,117,15690,1910,0,18705,429,0,218.4,59.399,253.566,1905.782,604.568,0.0,14.898,485.728,37.161,25.972,0.0,785.8,3451.688,0.0,26.088,29.607,3792.328,500.302,0.0,4706.059,102.653,0.0
CZ0514,36970,52916,408,100,556,3409,1569,0,67,1041,116,119,0,1629,9506,0,56,37,8562,1139,0,8484,172,0,133.336,33.607,186.967,1039.559,483.481,0.0,18.0,322.278,40.911,42.246,0.0,509.175,2852.293,0.0,21.631,10.701,2692.264,373.459,0.0,2676.97,63.123,0.0
CZ0521,83950,121938,938,307,982,6680,3759,0,80,2706,151,179,0,3810,25264,0,92,115,13047,2912,0,22535,393,0,260.263,89.543,333.397,2117.501,1118.794,0.0,21.949,828.398,48.241,44.949,0.0,1128.595,6858.879,0.0,36.449,41.339,3427.868,944.525,0.0,7057.322,141.993,0.0
CZ0522,41851,61867,437,161,598,3642,2109,0,32,1200,193,130,0,2086,10045,0,82,75,7126,1549,0,12168,218,0,174.436,69.631,281.066,1611.718,941.717,0.0,13.548,525.876,94.794,66.812,0.0,893.075,4054.561,0.0,39.101,31.175,2860.308,681.523,0.0,5160.525,100.122,0.0
CZ0523,55917,84399,535,151,680,5281,3770,0,52,1349,128,122,0,2622,16269,0,83,86,7993,1591,0,14870,335,0,169.832,50.022,223.184,1763.186,1189.491,0.0,17.391000000000002,469.399,46.255,45.992,0.0,869.763,5033.4039999999995,0.0,23.11,31.092,2567.419,537.184,0.0,4745.972,117.303,0.0
CZ0524,40853,60071,418,148,607,4202,1997,0,40,1278,98,66,0,2187,11606,0,69,47,5131,1672,0,10963,324,0,126.354,50.619,211.611,1500.087,717.639,0.0,15.615,438.821,35.495,23.998,0.0,743.358,4010.295,0.0,25.279,14.278,1752.092,600.574,0.0,3692.898,140.99699999999999,0.0
CZ0525,55211,85110,683,166,885,5484,2173,0,53,1595,95,94,0,2501,15623,0,79,95,8614,1903,0,14749,419,0,189.431,51.007,271.372,1554.853,618.565,0.0,15.354000000000001,444.798,28.335,31.829,0.0,709.346,4248.298,0.0,26.96,25.915,2366.0190000000002,542.252,0.0,4147.975,127.677,0.0
CZ0531,50398,74521,437,167,795,4681,2870,0,66,1279,152,69,0,2085,13709,0,94,68,6281,2265,0,15054,249,77,184.88,65.205,329.631,2007.643,1195.124,0.0,25.353,504.721,58.823,26.043,0.0,892.922,5366.563,0.0,40.706,27.566,2512.922,938.323,0.0,6287.239,105.576,30.746000000000002
CZ0532,68777,100167,677,160,902,6139,3293,0,66,2218,219,149,0,3054,20369,0,108,107,10114,2386,0,18435,310,71,223.243,54.046,319.252,2150.549,1071.804,0.0,21.966,757.384,90.008,49.554,0.0,1041.402,6229.837,0.0,41.238,38.517,3167.659,887.892,0.0,6320.44,108.418,26.743
CZ0533,52662,80281,493,121,842,4771,2958,0,111,1290,122,118,0,2655,14747,0,94,57,7122,2372,0,14344,224,221,198.83,49.054,317.984,1796.044,1007.181,0.0,42.224,452.239,47.727,48.256,0.0,931.5889999999999,4783.011,0.0,30.394000000000002,21.641,2510.89,918.271,0.0,5178.357,85.447,80.862
CZ0534,68591,99696,784,223,1248,7095,3160,0,91,2067,197,146,0,4222,18848,0,130,89,10164,2305,0,17294,394,134,224.708,59.872,377.713,2204.718,912.249,0.0,31.114,621.511,70.359,48.427,0.0,1225.468,5270.366,0.0,37.414,29.218,2880.838,742.65,0.0,5189.436,129.635,44.328
CZ0631,48779,71046,543,119,487,3938,3006,0,61,1223,160,48,0,2365,13329,0,69,107,6344,2468,20,14219,217,56,238.306,49.749,215.592,1728.72,1262.183,0.0,17.016,536.606,64.865,22.689,0.0,1012.939,5425.813,0.0,31.2,76.766,2575.747,1138.652,7.556,6287.121,83.6,24.899
CZ0632,57754,84438,514,186,690,5558,3075,0,41,1836,108,77,0,3278,17047,0,75,70,7858,2426,59,14485,255,116,204.533,73.382,270.683,2088.402,1237.536,0.0,12.33,682.68,45.37,27.552,0.0,1267.078,6280.306,0.0,22.244,24.543,2780.122,982.496,24.771,5215.762,109.346,50.846
CZ0633,36294,53065,262,97,328,2839,3171,0,25,882,68,45,0,1850,9708,0,75,43,5410,1632,19,9654,142,44,114.891,57.393,195.715,1548.393,1764.404,0.0,10.667,477.336,32.776,31.087,0.0,922.459,4814.948,0.0,50.178,26.108,2832.934,845.808,11.973,5068.756,65.581,28.584
CZ0634,51072,75174,363,131,735,5295,2844,0,40,1299,107,54,0,2810,13008,0,75,59,6440,2824,91,14521,163,213,164.461,62.508,325.325,2367.936,1357.967,0.0,21.146,570.7669999999999,48.492,18.749,0.0,1267.561,5743.341,0.0,40.19,23.975,2813.469,1318.437,47.289,6800.521,93.997,113.889
CZ0635,58931,85290,400,163,640,4767,4582,0,43,1433,122,64,0,3029,17792,0,82,64,7960,2517,78,14784,203,208,160.994,68.06,318.909,2144.206,2061.399,0.0,17.715,677.979,45.537,37.11,0.0,1292.306,7668.646,0.0,40.439,31.31,3296.309,1238.568,36.784,6369.748,90.814,103.152
CZ0641,56277,82404,461,127,935,5668,3110,0,46,1419,67,88,31,3375,15396,45,63,63,7315,2661,115,14836,128,328,169.749,50.529,304.601,1945.714,1045.949,0.0,20.558,468.137,28.71,30.459,9.149,1111.738,5122.578,16.072,21.207,22.266000000000002,2401.103,891.739,35.557,5215.852,50.996,137.353
CZ0642,157535,238654,1713,316,2041,11875,6575,0,114,4229,154,245,73,7822,53513,146,111,160,28706,3861,280,34660,281,660,324.98,59.518,385.787,2219.117,1215.168,0.0,22.807,787.318,29.363,46.181,13.978,1433.479,9887.411,27.522000000000002,20.452,31.143,5449.033,716.553,51.383,6402.558,53.433,122.791
CZ0643,75149,107051,613,123,1068,7103,3074,0,50,2177,95,108,31,5826,21815,65,86,94,10102,2880,120,19057,189,473,158.601,26.864,272.245,1835.196,860.104,0.0,12.406,535.354,22.979,32.466,7.246,1592.036,5327.831,13.152,22.294,24.615,2502.659,777.676,31.538,4969.781,47.694,127.25
CZ0644,48953,76404,446,128,807,4977,2068,0,40,1135,65,56,14,3620,13020,44,32,79,5907,2151,71,13691,210,392,88.389,26.767,165.7,999.105,421.94,0.0,9.688,218.196,13.1,10.903,2.98,723.018,2470.978,8.672,5.483,16.018,1121.517,436.276,13.643,2721.828,39.773,86.023
CZ0645,64525,101412,461,180,973,7393,3135,0,37,1502,88,100,26,3185,17412,56,84,85,7420,2908,68,18461,151,800,93.693,40.513,210.016,1565.511,668.008,0.0,9.395,309.703,19.457,20.975,6.324,679.645,3646.405,13.271,17.169,17.892,1547.523,620.984,14.551,4001.994,31.805,165.155
CZ0646,44633,67564,368,113,721,5129,2434,0,24,1057,66,78,17,2623,12430,51,62,66,5065,2185,119,11555,126,344,100.398,37.369,204.129,1543.201,674.05,0.0,6.944,301.302,16.089,22.562,4.134,729.571,3316.839,14.864,19.622,23.142,1347.251,632.072,35.544000000000004,3338.41,35.341,97.142
CZ0647,53088,84739,367,167,998,5982,2384,0,55,1191,96,80,24,3420,11758,45,80,57,5107,2697,62,18082,143,293,131.903,53.048,354.113,2113.949,853.295,0.0,19.915,396.553,33.07,27.364,9.666,1240.768,4081.143,20.455,31.049,22.403,1795.882,1033.716,21.946,6788.236,48.116,123.411
CZ0711,15727,26803,128,50,344,2307,621,0,16,570,28,29,5,611,3168,0,24,24,1613,731,7,5329,42,80,41.3,12.591,92.314,653.445,169.708,0.0,5.133,157.313,8.213000000000001,7.288,2.137,166.555,891.011,0.0,5.482,6.2620000000000005,452.343,217.094,2.264,1473.094,12.212,24.23
CZ0712,108230,162035,1077,331,1569,11042,4678,0,67,3680,250,186,49,5278,28773,0,158,205,16185,3813,116,29563,263,947,292.869,89.012,451.71,3109.506,1250.964,0.0,22.437,932.121,74.21,49.294,15.173,1368.91,7161.244,0.0,46.329,54.277,3953.7309999999998,1188.714,32.253,8101.372,69.021,336.825
CZ0713,51927,81206,461,130,871,7246,2821,0,21,1354,86,93,18,2686,12456,0,66,163,5501,2230,42,15232,117,333,142.798,39.974,284.103,2395.781,934.1,0.0,6.596,421.085,29.742,26.68,6.379,909.624,3934.242,0.0,23.402,66.426,1711.317,865.479,17.677,5003.3,46.312,135.011
CZ0714,63807,100559,442,171,1061,8805,2888,0,36,1747,140,97,33,2691,14928,0,90,74,6483,2719,44,20579,125,654,136.145,49.646,348.241,2926.456,895.673,0.0,10.745,547.405,43.695,30.036,10.216,846.606,4679.215,0.0,27.452,23.942,2055.991,925.78,16.035,6644.948,39.61,242.115
CZ0715,55780,87228,538,156,856,6829,2381,0,29,1600,96,169,20,2568,12945,0,102,67,6697,2398,53,17529,189,558,194.693,49.074,292.952,2294.514,752.756,0.0,13.434,513.661,27.635,58.708,6.3919999999999995,790.617,4051.859,0.0,35.557,21.811,2029.574,846.936,14.398,5650.361,64.969,190.086
CZ0721,53457,82028,593,148,752,7614,2830,0,42,1461,90,86,0,2305,12214,0,96,66,6057,2551,0,15782,134,636,177.236,41.183,232.268,2487.494,868.292,0.0,10.51,440.83,27.095,22.108,0.0,693.625,3527.648,0.0,29.565,17.829,1770.368,852.228,0.0,4824.655,40.736,236.348
CZ0722,67768,100721,522,190,1105,6865,3354,0,35,2834,88,83,0,2734,18884,0,91,102,9145,2734,0,18204,141,657,108.282,39.329,235.382,1473.431,658.186,0.0,6.391,593.054,16.182,19.14,0.0,542.214,3684.197,0.0,19.854,19.742,1845.245,568.928,0.0,3706.609,26.12,137.72
CZ0723,68850,104552,675,229,1667,8318,3196,0,57,2079,103,97,0,3057,20328,0,106,75,9108,1952,0,17197,181,425,141.975,50.788,334.556,1712.796,663.686,0.0,10.654,400.489,21.929,18.241,0.0,631.763,4099.287,0.0,20.354,16.547,1813.828,405.559,0.0,3626.643,35.575,95.32
CZ0724,90838,133990,694,256,1423,9482,4511,0,77,2833,143,137,0,3750,25794,0,147,99,13194,2298,0,25144,225,631,152.571,59.844,323.745,2162.862,1002.876,0.0,14.182,642.362,29.854,28.827,0.0,822.059,5496.043,0.0,38.863,20.995,2847.916,527.057,0.0,5530.358,51.156,148.416
CZ0801,42775,74739,375,131,884,6622,2127,0,56,1056,86,47,0,1882,6972,47,37,90,4040,2365,0,15515,125,318,118.282,38.726,283.439,2220.671,667.216,0.0,17.606,332.072,25.745,14.74,0.0,574.69,2245.209,16.249,14.232,27.264,1296.157,801.172,0.0,5061.832,37.414,107.317
CZ0802,99855,157590,811,395,2424,12517,5995,0,69,2525,138,156,0,5288,22689,106,132,128,11189,3599,0,30844,489,361,162.686,76.993,492.785,2503.2,1211.571,0.0,13.997,502.351,26.833,30.437,0.0,1042.452,4400.368,22.866,28.056,24.95,2184.528,715.22,0.0,6193.011,95.423,72.241
CZ0803,104398,190937,844,269,2170,15679,6470,0,73,2218,131,117,0,4828,15690,90,94,130,9549,4729,0,40600,304,413,200.83,59.971,517.68,3721.828,1511.973,0.0,16.121,495.007,31.5,26.476,0.0,1094.47,3509.299,21.705,22.003,29.463,2165.273,1130.002,0.0,9681.432,68.883,96.028
CZ0804,69267,107796,902,207,1482,8842,3487,0,69,1797,305,93,0,3252,16593,67,70,88,8206,2812,0,20324,199,472,205.983,47.576,325.214,2055.583,779.054,0.0,15.805,400.695,65.705,20.913,0.0,726.947,3655.323,13.802999999999999,15.172,19.426,1777.917,636.065,0.0,4577.15,45.847,115.818
CZ0805,82425,127949,992,275,1424,9017,4405,0,45,2035,170,117,0,3996,18762,107,114,196,9292,2544,0,28162,285,487,225.358,55.707,355.768,2254.713,1044.681,0.0,11.317,448.772,43.293,26.436,0.0,913.967,4059.044,22.859,25.64,55.936,2033.397,655.761,0.0,6783.359,67.035,116.967
CZ0806,128826,223269,1195,470,2463,15501,6241,0,82,3375,155,162,0,6311,26596,199,132,139,16090,5087,0,43701,396,531,291.119,109.828,591.408,3659.824,1467.217,0.0,19.209,781.478,39.991,37.881,0.0,1435.955,5966.082,49.451,35.743,33.476,3804.873,1229.976,0.0,10323.369,95.653,127.454
CZZZZZ,1716,2499,24,4,6,67,48,0,4,43,2,4,0,42,650,0,2,4,681,5,0,130,0,0,99.273,22.676000000000002,21.57,301.596,194.35399999999998,0.0,22.359,142.638,20.192,21.036,0.0,182.12,2249.924,0.0,15.278,19.829,2043.669,25.354,0.0,518.124,0.0,0.0
